COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 -0.747 -8.500 4.860 0.366 -4.181 -4.700 -164.893 -1844.998 -3134.908 0.104 -0.028 -0.075 0.02 0.51 -0.86 0.03
1 0.01 1 -0.824 -8.663 4.975 0.183 -4.303 -3.723 -119.922 -1574.874 -2984.855 0.190 0.135 -0.188 0.02 0.51 -0.86 0.03
1 0.02 2 -0.690 -8.710 4.889 0.031 -5.371 -2.716 -164.893 -1724.926 -3134.908 0.072 0.184 -0.098 0.02 0.51 -0.86 0.03
1 0.03 3 -0.785 -8.619 4.908 0.885 -5.127 -2.625 0.000 -1784.887 -3044.966 0.175 0.093 -0.115 0.02 0.51 -0.86 0.03
1 0.04 4 -0.785 -8.715 4.880 0.488 -5.066 -2.960 0.000 -1784.887 -3044.966 0.181 0.190 -0.084 0.02 0.51 -0.86 0.03
1 0.05 5 -0.776 -8.840 4.942 -0.458 -5.280 -2.136 -134.912 -1679.956 -3119.917 0.178 0.315 -0.145 0.02 0.5 -0.86 0.03
1 0.06 6 -0.670 -8.701 4.951 0.183 -5.371 -0.397 -59.961 -1784.887 -3044.966 0.078 0.176 -0.153 0.02 0.5 -0.86 0.03
1 0.07 7 -0.713 -8.610 4.951 0.000 -4.791 0.275 -59.961 -1784.887 -3044.966 0.126 0.086 -0.151 0.02 0.5 -0.86 0.03
1 0.08 8 -0.728 -8.667 4.851 0.061 -4.364 0.885 -44.971 -1694.946 -3029.976 0.143 0.145 -0.048 0.02 0.5 -0.86 0.03
1 0.09 9 -0.536 -8.696 4.951 0.610 -4.395 1.190 -119.922 -1694.946 -2984.855 -0.044 0.176 -0.145 0.01 0.5 -0.86 0.03
1 0.10 10 -0.532 -8.653 5.033 1.007 -3.937 1.312 -44.971 -1724.926 -3059.957 -0.047 0.134 -0.223 0.01 0.5 -0.86 0.03
1 0.11 11 -0.613 -8.777 4.932 1.221 -4.364 1.556 -44.971 -1724.926 -3059.957 0.037 0.260 -0.119 0.01 0.5 -0.86 0.03
1 0.12 12 -0.637 -8.710 5.014 1.221 -4.272 2.045 -119.922 -1724.926 -3029.976 0.062 0.195 -0.198 0.01 0.5 -0.86 0.03
1 0.13 13 -0.680 -8.466 4.990 1.312 -4.272 1.892 -224.854 -1724.926 -3104.927 0.106 -0.048 -0.171 0.01 0.5 -0.86 0.03
1 0.14 14 -0.737 -8.615 4.918 0.916 -4.486 0.977 -224.854 -1724.926 -3104.927 0.165 0.103 -0.095 0.01 0.5 -0.86 0.03
1 0.15 15 -0.661 -8.552 4.951 0.824 -4.181 0.824 -179.883 -1829.858 -2939.885 0.090 0.042 -0.126 0.01 0.5 -0.86 0.03
1 0.16 16 -0.618 -8.514 4.899 1.373 -4.150 0.122 -59.961 -1754.907 -3044.966 0.051 0.008 -0.065 0.01 0.5 -0.86 0.03
1 0.17 17 -0.527 -8.543 5.186 1.099 -4.120 -0.031 -119.922 -1619.995 -2984.855 -0.036 0.039 -0.348 0.01 0.5 -0.86 0.03
1 0.18 18 -0.512 -8.557 5.119 1.251 -4.913 -0.427 -119.922 -1619.995 -2984.855 -0.046 0.055 -0.277 0.01 0.5 -0.86 0.03
1 0.19 19 -0.512 -8.528 4.913 0.854 -5.005 -0.763 -179.883 -1634.985 -2969.865 -0.041 0.029 -0.067 0.01 0.5 -0.86 0.03
1 0.20 20 -0.359 -8.519 5.038 0.397 -4.944 -1.434 -299.955 -1769.897 -3134.908 -0.187 0.021 -0.188 0.01 0.5 -0.86 0.03
1 0.21 21 -0.350 -8.500 5.138 0.610 -4.883 -2.228 -299.955 -1769.897 -3134.908 -0.190 0.003 -0.285 0.01 0.5 -0.86 0.03
1 0.22 22 -0.378 -8.476 5.076 0.885 -4.791 -1.923 -254.984 -1709.936 -3014.986 -0.153 -0.020 -0.220 0.01 0.5 -0.86 0.03
1 0.23 23 -0.350 -8.495 5.100 1.160 -3.967 -2.319 -44.971 -1694.946 -2984.855 -0.175 0.001 -0.240 0.01 0.5 -0.86 0.03
1 0.24 24 -0.369 -8.562 5.176 1.434 -4.364 -2.655 -59.961 -1634.985 -3194.869 -0.139 0.072 -0.308 0.01 0.5 -0.86 0.03
1 0.25 25 -0.393 -8.524 5.071 1.740 -3.967 -2.808 -59.961 -1634.985 -3194.869 -0.107 0.036 -0.198 0.01 0.5 -0.86 0.03
1 0.26 26 -0.345 -8.682 5.153 1.495 -4.303 -2.350 -209.863 -1709.936 -3149.898 -0.146 0.196 -0.274 0.01 0.5 -0.86 0.03
1 0.27 27 -0.259 -8.701 5.162 1.343 -4.059 -1.831 -209.863 -1859.988 -3044.966 -0.224 0.218 -0.279 0.01 0.5 -0.86 0.03
1 0.28 28 -0.407 -8.461 5.133 0.854 -4.181 -1.495 -209.863 -1859.988 -3044.966 -0.068 -0.020 -0.247 0.01 0.5 -0.86 0.03
1 0.29 29 -0.326 -8.524 5.200 0.153 -4.181 -1.465 -89.941 -1769.897 -2984.855 -0.142 0.044 -0.310 0.01 0.5 -0.87 0.03
1 0.30 30 -0.364 -8.519 5.196 -0.458 -4.669 -1.007 -134.912 -1709.936 -2969.865 -0.098 0.041 -0.302 0.01 0.5 -0.87 0.03
1 0.31 31 -0.321 -8.543 5.138 -0.732 -5.219 -1.007 -164.893 -1724.926 -3134.908 -0.130 0.066 -0.241 0.01 0.5 -0.87 0.03
1 0.32 32 -0.393 -8.686 5.234 -0.702 -5.310 -0.305 -164.893 -1724.926 -3134.908 -0.052 0.211 -0.334 0.01 0.5 -0.87 0.03
1 0.33 33 -0.397 -8.519 5.148 -0.610 -5.157 0.671 -194.873 -1724.926 -2954.875 -0.042 0.044 -0.247 0.01 0.5 -0.87 0.03
1 0.34 34 -0.575 -8.485 5.100 -0.641 -5.859 1.312 -89.941 -1769.897 -3029.976 0.139 0.011 -0.197 0.01 0.5 -0.87 0.03
1 0.35 35 -0.412 -8.619 5.157 -0.977 -5.737 1.221 -89.941 -1769.897 -3029.976 -0.021 0.146 -0.253 0.01 0.5 -0.87 0.03
1 0.36 36 -0.182 -8.505 5.234 -0.671 -5.127 1.526 -164.893 -1769.897 -3059.957 -0.248 0.032 -0.328 0.01 0.5 -0.87 0.03
1 0.37 37 -0.230 -8.495 5.157 -0.671 -4.944 0.336 -194.873 -1694.946 -3104.927 -0.196 0.023 -0.249 0.01 0.5 -0.87 0.03
1 0.38 38 -0.316 -8.495 5.224 -0.153 -5.249 0.732 -194.873 -1694.946 -3104.927 -0.105 0.024 -0.314 0.01 0.5 -0.87 0.03
1 0.39 39 -0.517 -8.519 5.196 -0.732 -4.883 0.000 -134.912 -1829.858 -3074.947 0.105 0.050 -0.281 0 0.5 -0.87 0.03
1 0.40 40 -0.383 -8.538 4.994 -2.136 -5.463 -0.244 -269.974 -1724.926 -2984.855 -0.025 0.070 -0.079 0 0.5 -0.87 0.03
1 0.41 41 -0.402 -8.505 5.153 -2.045 -5.768 0.092 -224.854 -1844.998 -3209.859 -0.000 0.036 -0.237 0 0.5 -0.87 0.03
1 0.42 42 -0.321 -8.457 5.066 -1.831 -6.226 0.732 -224.854 -1844.998 -3209.859 -0.076 -0.012 -0.151 0 0.5 -0.87 0.03
1 0.43 43 -0.350 -8.514 5.014 -0.549 -5.829 0.275 -284.964 -1709.936 -3149.898 -0.042 0.045 -0.097 0 0.5 -0.87 0.03
1 0.44 44 -0.235 -8.581 5.172 -0.061 -5.890 0.580 -104.932 -1709.936 -3044.966 -0.152 0.113 -0.254 0 0.5 -0.87 0.03
1 0.45 45 -0.086 -8.634 5.172 0.427 -5.249 0.366 -104.932 -1709.936 -3044.966 -0.296 0.167 -0.252 0 0.5 -0.87 0.03
1 0.46 46 -0.211 -8.591 5.119 0.458 -5.554 -0.061 -254.984 -1709.936 -2969.865 -0.161 0.126 -0.194 0 0.5 -0.87 0.04
1 0.47 47 -0.201 -8.557 5.095 0.000 -5.890 -0.427 -344.925 -1919.949 -3164.888 -0.165 0.094 -0.168 0 0.5 -0.87 0.04
1 0.48 48 -0.268 -8.471 5.162 -0.244 -6.073 0.183 -284.964 -1679.956 -3074.947 -0.091 0.009 -0.233 0 0.5 -0.87 0.04
1 0.49 49 -0.187 -8.466 5.052 -0.183 -6.104 -0.092 -284.964 -1679.956 -3074.947 -0.167 0.004 -0.121 0 0.5 -0.87 0.04
1 0.50 50 -0.273 -8.543 5.200 -0.549 -6.592 0.916 -254.984 -1829.858 -3074.947 -0.074 0.082 -0.268 -0 0.5 -0.87 0.04
1 0.51 51 -0.115 -8.658 5.205 -0.275 -6.104 1.312 -344.925 -1844.998 -2984.855 -0.227 0.198 -0.271 -0 0.5 -0.87 0.04
1 0.52 52 -0.134 -8.591 5.071 -0.275 -5.646 1.221 -344.925 -1844.998 -2984.855 -0.203 0.131 -0.135 -0 0.5 -0.87 0.04
1 0.53 53 -0.172 -8.543 5.062 0.427 -4.791 0.916 -344.925 -1694.946 -3164.888 -0.155 0.085 -0.121 -0 0.5 -0.87 0.04
1 0.54 54 -0.158 -8.533 5.196 0.122 -4.364 0.824 -224.854 -1694.946 -3029.976 -0.165 0.077 -0.253 -0 0.5 -0.87 0.04
1 0.55 55 -0.278 -8.624 5.196 1.465 -5.066 1.434 -254.984 -1904.959 -3044.966 -0.041 0.170 -0.250 -0 0.5 -0.87 0.04
1 0.56 56 -0.096 -8.332 5.162 0.580 -5.493 1.465 -254.984 -1904.959 -3044.966 -0.219 -0.121 -0.213 -0 0.5 -0.87 0.04
1 0.57 57 -0.292 -8.600 5.095 1.251 -5.707 1.373 -224.854 -1694.946 -3134.908 -0.019 0.149 -0.143 -0 0.5 -0.87 0.04
1 0.58 58 -0.201 -8.452 5.243 0.519 -5.096 0.488 -254.984 -1754.907 -3119.917 -0.106 0.003 -0.288 -0 0.5 -0.87 0.04
1 0.59 59 -0.177 -8.452 5.119 1.007 -4.730 0.793 -254.984 -1754.907 -3119.917 -0.126 0.005 -0.159 -0 0.5 -0.87 0.04
1 0.60 60 -0.148 -8.591 5.119 1.465 -3.357 1.038 -224.854 -1844.998 -3104.927 -0.147 0.148 -0.152 -0 0.5 -0.87 0.04
1 0.61 61 -0.091 -8.581 5.143 1.526 -3.082 0.702 -344.925 -1724.926 -3209.859 -0.201 0.140 -0.172 -0 0.5 -0.87 0.04
1 0.62 62 -0.029 -8.524 5.124 2.228 -2.838 1.038 -164.893 -1919.949 -3029.976 -0.261 0.085 -0.149 -0.01 0.5 -0.87 0.04
1 0.63 63 -0.172 -8.576 5.153 2.106 -3.052 0.977 -164.893 -1919.949 -3029.976 -0.114 0.140 -0.174 -0.01 0.5 -0.87 0.04
1 0.64 64 -0.182 -8.653 5.239 2.014 -2.991 1.373 -254.984 -1904.959 -3014.986 -0.102 0.219 -0.256 -0.01 0.5 -0.87 0.04
