COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 -0.091 -8.672 4.554 -1.923 -5.035 2.411 139.109 2088.290 -3990.101 0.137 -0.020 -0.027 -0.02 -0.52 0.85 0.03
1 0.01 1 0.010 -8.706 4.707 -3.357 -5.951 1.923 124.119 2178.231 -4125.013 0.035 0.014 -0.181 -0.02 -0.52 0.85 0.03
1 0.02 2 0.019 -8.787 4.554 -2.533 -6.104 3.387 199.220 2103.280 -4050.062 0.027 0.093 -0.032 -0.02 -0.52 0.85 0.03
1 0.03 3 0.072 -8.897 4.559 -2.594 -5.859 3.265 199.220 2103.280 -4050.062 -0.026 0.202 -0.039 -0.02 -0.52 0.85 0.03
1 0.04 4 0.139 -8.734 4.611 -1.740 -5.432 3.601 289.162 2043.169 -4065.052 -0.093 0.038 -0.094 -0.02 -0.52 0.85 0.03
1 0.05 5 0.125 -8.782 4.616 -1.343 -4.730 3.937 139.109 2118.270 -4065.052 -0.078 0.086 -0.099 -0.01 -0.52 0.85 0.03
1 0.06 6 0.283 -8.782 4.463 -1.312 -4.822 3.479 139.109 2118.270 -4065.052 -0.237 0.085 0.054 -0.01 -0.52 0.85 0.03
1 0.07 7 0.134 -8.859 4.650 -0.275 -5.493 2.899 19.188 2178.231 -4080.042 -0.088 0.161 -0.134 -0.01 -0.52 0.85 0.03
1 0.08 8 0.153 -8.768 4.688 0.366 -5.249 2.625 139.109 2193.221 -4065.052 -0.107 0.071 -0.171 -0.01 -0.52 0.85 0.03
1 0.09 9 0.129 -8.739 4.717 -1.007 -5.524 2.167 139.109 2193.221 -4065.052 -0.081 0.043 -0.198 -0.01 -0.52 0.85 0.03
1 0.10 10 0.129 -8.768 4.573 -2.258 -5.615 2.380 94.139 2133.260 -4125.013 -0.077 0.072 -0.054 -0.01 -0.52 0.85 0.03
1 0.11 11 0.192 -8.715 4.607 -2.411 -4.913 2.502 169.090 1878.276 -4155.143 -0.138 0.018 -0.090 -0.01 -0.52 0.85 0.03
1 0.12 12 0.029 -8.835 4.587 -2.594 -4.822 3.235 94.139 2133.260 -4125.013 0.025 0.137 -0.072 -0.01 -0.52 0.85 0.03
1 0.13 13 0.048 -8.653 4.597 -2.472 -5.341 2.869 94.139 2133.260 -4125.013 0.006 -0.046 -0.084 -0.01 -0.52 0.85 0.03
1 0.14 14 0.182 -8.830 4.645 -2.411 -5.310 2.289 184.230 2088.290 -4110.022 -0.127 0.130 -0.134 -0.01 -0.52 0.85 0.03
1 0.15 15 0.153 -8.849 4.597 -2.228 -4.974 2.411 109.129 2193.221 -3990.101 -0.097 0.148 -0.088 -0.01 -0.52 0.85 0.03
1 0.16 16 0.206 -8.907 4.674 -1.404 -4.669 2.045 124.119 2103.280 -4050.062 -0.145 0.204 -0.168 -0.01 -0.52 0.85 0.03
1 0.17 17 0.091 -8.888 4.607 -1.038 -4.761 1.892 124.119 2103.280 -4050.062 -0.028 0.185 -0.100 -0.01 -0.52 0.85 0.02
1 0.18 18 0.235 -8.782 4.607 -1.099 -4.547 1.709 109.129 2118.270 -3990.101 -0.170 0.080 -0.100 -0.01 -0.52 0.85 0.02
1 0.19 19 0.115 -8.883 4.626 -1.068 -4.059 2.319 124.119 2058.309 -4020.081 -0.049 0.181 -0.119 -0.01 -0.52 0.85 0.02
1 0.20 20 0.110 -8.744 4.530 -1.892 -3.601 1.984 124.119 2058.309 -4020.081 -0.043 0.042 -0.023 -0.01 -0.52 0.85 0.02
1 0.21 21 0.172 -8.686 4.578 -1.495 -3.326 2.533 124.119 2058.309 -4155.143 -0.105 -0.016 -0.072 -0.01 -0.52 0.85 0.02
1 0.22 22 0.086 -8.777 4.516 -0.153 -3.235 2.319 184.230 2088.290 -4065.052 -0.019 0.075 -0.010 -0.01 -0.52 0.85 0.02
1 0.23 23 0.235 -8.792 4.511 -0.458 -3.632 1.434 184.230 2088.290 -4065.052 -0.167 0.089 -0.005 -0.01 -0.52 0.85 0.02
1 0.24 24 0.139 -8.754 4.587 -1.648 -3.967 1.526 109.129 2238.192 -3960.120 -0.067 0.051 -0.081 -0.01 -0.52 0.85 0.02
1 0.25 25 0.321 -8.744 4.578 -2.228 -3.510 0.916 79.148 2043.169 -3990.101 -0.247 0.042 -0.072 -0.01 -0.52 0.85 0.02
1 0.26 26 0.172 -8.768 4.573 -1.343 -3.296 0.854 124.119 2028.179 -4020.081 -0.095 0.065 -0.068 -0.01 -0.52 0.85 0.02
1 0.27 27 0.297 -8.777 4.592 -0.793 -2.106 1.038 124.119 2028.179 -4020.081 -0.218 0.074 -0.088 -0.01 -0.52 0.85 0.02
1 0.28 28 0.225 -8.830 4.621 -0.824 -1.801 0.793 184.230 2118.270 -4170.133 -0.145 0.127 -0.117 -0.01 -0.52 0.85 0.02
1 0.29 29 0.182 -8.964 4.583 -0.214 -1.678 1.190 139.109 2088.290 -3990.101 -0.101 0.261 -0.078 -0.01 -0.52 0.85 0.02
1 0.30 30 0.187 -8.873 4.640 0.183 -1.678 0.885 139.109 2088.290 -3990.101 -0.106 0.170 -0.136 -0.01 -0.52 0.85 0.02
1 0.31 31 0.101 -8.912 4.621 0.671 -1.923 -0.305 184.230 2193.221 -3990.101 -0.018 0.209 -0.116 -0.01 -0.52 0.85 0.02
1 0.32 32 0.235 -8.787 4.592 0.580 -1.312 0.183 289.162 2013.188 -4110.022 -0.148 0.086 -0.083 -0.01 -0.52 0.85 0.02
1 0.33 33 0.053 -8.821 4.607 -0.092 -0.854 0.366 4.197 2088.290 -4140.153 0.035 0.121 -0.096 -0.01 -0.52 0.85 0.02
1 0.34 34 0.163 -8.787 4.683 -0.336 -1.190 0.427 4.197 2088.290 -4140.153 -0.075 0.087 -0.173 -0.01 -0.52 0.85 0.02
1 0.35 35 0.081 -8.801 4.717 -0.946 -1.404 0.580 79.148 2118.270 -4110.022 0.007 0.102 -0.206 -0.01 -0.52 0.85 0.02
1 0.36 36 0.120 -8.777 4.535 -0.854 -0.671 0.031 49.168 2178.231 -4125.013 -0.031 0.078 -0.023 -0.01 -0.52 0.85 0.02
1 0.37 37 0.134 -8.935 4.501 0.519 -0.885 0.122 49.168 2178.231 -4125.013 -0.046 0.236 0.010 -0.01 -0.52 0.85 0.02
1 0.38 38 0.019 -8.830 4.530 1.526 -1.831 -0.702 79.148 2088.290 -4065.052 0.069 0.131 -0.019 -0.01 -0.52 0.85 0.02
1 0.39 39 0.057 -8.969 4.568 2.045 -3.143 0.488 109.129 2163.241 -4065.052 0.036 0.273 -0.050 -0.01 -0.52 0.85 0.02
1 0.40 40 0.172 -8.854 4.678 1.495 -3.418 0.122 94.139 2178.231 -4230.094 -0.077 0.160 -0.157 -0.01 -0.52 0.85 0.02
1 0.41 41 0.374 -8.859 4.597 0.427 -3.021 0.793 94.139 2178.231 -4230.094 -0.275 0.167 -0.072 -0.01 -0.52 0.85 0.02
1 0.42 42 0.397 -8.868 4.592 -1.038 -2.502 1.038 139.109 2088.290 -4170.133 -0.296 0.177 -0.066 -0.01 -0.52 0.85 0.02
1 0.43 43 0.268 -8.912 4.592 -1.404 -1.495 2.014 -40.624 2043.169 -4110.022 -0.164 0.220 -0.066 -0.01 -0.52 0.85 0.02
1 0.44 44 0.421 -8.811 4.583 -1.312 -1.282 1.404 -40.624 2043.169 -4110.022 -0.316 0.119 -0.057 -0.01 -0.52 0.85 0.02
1 0.45 45 0.297 -8.940 4.544 0.092 -0.519 0.885 169.090 2028.179 -4125.013 -0.189 0.248 -0.019 -0.01 -0.52 0.85 0.02
