COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 0.819 -9.726 0.776 0.000 -2.289 1.495 -149.902 1364.861 4439.058 -0.118 -0.022 -0.044 0.03 -0.68 0.73 0.02
1 0.01 1 0.733 -9.783 0.694 0.153 -2.411 1.648 -284.964 1304.900 4379.097 -0.031 0.036 0.038 0.03 -0.68 0.73 0.02
1 0.02 2 0.570 -9.812 0.761 -0.214 -1.862 1.251 -119.922 1394.991 4439.058 0.132 0.064 -0.029 0.03 -0.68 0.73 0.02
1 0.03 3 0.685 -9.812 0.790 0.244 -1.892 1.770 -119.922 1394.991 4439.058 0.017 0.064 -0.058 0.03 -0.68 0.73 0.02
1 0.04 4 0.694 -9.735 0.771 -0.366 -1.129 1.678 -209.863 1379.851 4529.000 0.007 -0.012 -0.038 0.03 -0.68 0.73 0.02
1 0.05 5 0.891 -9.773 0.752 -0.061 -1.984 1.953 -179.883 1304.900 4454.048 -0.189 0.026 -0.019 0.03 -0.68 0.73 0.02
1 0.06 6 0.733 -9.845 0.737 0.580 -1.465 1.434 -179.883 1304.900 4454.048 -0.030 0.098 -0.005 0.03 -0.68 0.73 0.02
1 0.07 7 0.656 -9.678 0.757 -0.336 -1.282 2.075 -284.964 1424.972 4484.029 0.047 -0.070 -0.024 0.03 -0.68 0.73 0.02
1 0.08 8 0.718 -9.687 0.809 -0.366 -1.556 2.289 -359.916 1154.848 4484.029 -0.015 -0.060 -0.077 0.03 -0.68 0.73 0.02
1 0.09 9 0.680 -9.797 0.785 -0.153 -1.648 1.526 -329.935 1214.958 4394.087 0.023 0.050 -0.052 0.03 -0.68 0.73 0.02
1 0.10 10 0.742 -9.807 0.761 -1.160 -1.251 1.343 -329.935 1214.958 4394.087 -0.039 0.060 -0.028 0.03 -0.68 0.73 0.02
1 0.11 11 0.651 -9.864 0.795 -0.702 -1.282 1.709 -284.964 1229.949 4379.097 0.052 0.117 -0.062 0.03 -0.68 0.73 0.02
1 0.12 12 0.704 -9.797 0.824 0.000 -0.732 1.740 -239.994 1424.972 4454.048 -0.001 0.050 -0.090 0.03 -0.68 0.73 0.02
1 0.13 13 0.718 -9.845 0.661 -0.122 -0.702 2.106 -239.994 1424.972 4454.048 -0.015 0.098 0.073 0.03 -0.68 0.73 0.02
1 0.14 14 0.709 -9.855 0.632 0.153 -0.427 1.648 -329.935 1439.962 4364.107 -0.005 0.108 0.102 0.03 -0.68 0.73 0.02
1 0.15 15 0.685 -9.778 0.781 0.824 -0.183 2.014 -329.935 1439.962 4364.107 0.019 0.031 -0.047 0.03 -0.68 0.73 0.02
1 0.16 16 0.699 -9.673 0.699 0.275 -0.671 2.106 -209.863 1379.851 4379.097 0.004 -0.074 0.035 0.03 -0.68 0.73 0.02
1 0.17 17 0.709 -9.740 0.757 -0.732 -0.122 1.678 -209.863 1379.851 4379.097 -0.005 -0.007 -0.022 0.03 -0.68 0.73 0.02
1 0.18 18 0.752 -9.802 0.728 -0.092 -0.519 1.556 -299.955 1244.939 4439.058 -0.049 0.055 0.006 0.03 -0.68 0.73 0.02
1 0.19 19 0.690 -9.697 0.661 -0.305 -1.099 1.434 -299.955 1289.910 4364.107 0.014 -0.050 0.072 0.03 -0.68 0.73 0.02
1 0.20 20 0.728 -9.769 0.728 0.488 -0.946 1.923 -299.955 1289.910 4364.107 -0.025 0.022 0.005 0.03 -0.68 0.73 0.02
1 0.21 21 0.790 -9.826 0.603 -0.885 -1.190 1.801 -104.932 1304.900 4379.097 -0.087 0.079 0.130 0.03 -0.68 0.73 0.02
1 0.22 22 0.718 -9.759 0.579 -0.977 -1.038 2.106 -104.932 1304.900 4379.097 -0.014 0.012 0.153 0.03 -0.68 0.73 0.02
