COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 0.680 -9.228 3.357 -1.587 -0.366 0.671 1044.669 3178.679 -3239.989 -0.053 0.004 -0.105 -0.13 -0.56 0.78 0.24
1 0.01 1 0.699 -9.477 3.309 -1.434 -1.190 1.038 924.598 3283.761 -3180.028 -0.072 0.253 -0.057 -0.13 -0.56 0.78 0.24
1 0.02 2 0.666 -9.343 3.299 -0.854 -0.031 0.854 924.598 3283.761 -3180.028 -0.039 0.119 -0.048 -0.13 -0.56 0.78 0.24
1 0.03 3 0.603 -9.381 3.218 -1.282 0.031 1.434 1044.669 3148.699 -3344.921 0.024 0.157 0.034 -0.13 -0.56 0.78 0.24
1 0.04 4 0.737 -9.328 3.247 -1.312 -0.336 1.099 1044.669 3148.699 -3344.921 -0.111 0.104 0.004 -0.13 -0.56 0.78 0.24
1 0.05 5 0.637 -9.433 3.304 -0.793 0.214 1.404 939.588 3073.748 -3239.989 -0.010 0.210 -0.053 -0.13 -0.56 0.78 0.24
1 0.06 6 0.546 -9.362 3.275 -1.556 -0.458 0.763 1029.679 3238.640 -3299.950 0.081 0.138 -0.025 -0.13 -0.56 0.78 0.24
1 0.07 7 0.718 -9.333 3.290 -1.831 -0.885 1.038 1029.679 3238.640 -3299.950 -0.091 0.109 -0.040 -0.13 -0.56 0.78 0.24
1 0.08 8 0.565 -9.347 3.079 -1.953 -1.221 0.610 1089.640 3298.751 -3420.022 0.062 0.123 0.170 -0.13 -0.56 0.78 0.24
1 0.09 9 0.579 -9.343 3.227 -2.441 -1.160 0.397 1089.640 3298.751 -3420.022 0.047 0.118 0.021 -0.13 -0.56 0.78 0.24
1 0.10 10 0.575 -9.352 3.256 -1.709 -1.007 1.099 924.598 3163.689 -3254.979 0.053 0.127 -0.010 -0.13 -0.56 0.78 0.24
1 0.11 11 0.594 -9.323 3.261 -1.465 -0.916 1.221 924.598 3163.689 -3254.979 0.033 0.098 -0.015 -0.13 -0.56 0.78 0.24
1 0.12 12 0.733 -9.381 3.204 -1.190 -1.221 0.702 984.559 3118.718 -3299.950 -0.106 0.155 0.043 -0.13 -0.56 0.78 0.24
