COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 0.019 -9.817 0.795 -0.702 -0.549 0.854 -599.909 -119.922 -2339.976 -0.193 0.045 -0.074 -0.09 0.67 -0.72 0.11
1 0.01 1 -0.201 -9.850 0.699 -0.732 -0.610 1.556 -704.991 -164.893 -2339.976 0.028 0.078 0.023 -0.09 0.67 -0.72 0.11
1 0.02 2 -0.206 -9.869 0.709 -1.038 -0.183 1.282 -659.870 -299.955 -2429.917 0.033 0.097 0.014 -0.09 0.67 -0.72 0.11
1 0.03 3 -0.148 -9.965 0.737 -1.160 -0.244 1.068 -629.890 -164.893 -2294.855 -0.024 0.193 -0.014 -0.09 0.67 -0.72 0.11
1 0.04 4 -0.263 -9.970 0.747 -0.732 -0.488 1.770 -629.890 -164.893 -2294.855 0.091 0.198 -0.024 -0.09 0.67 -0.72 0.11
1 0.05 5 -0.115 -9.912 0.723 -1.068 -0.244 0.732 -599.909 -89.941 -2414.927 -0.058 0.141 -0.000 -0.09 0.67 -0.72 0.11
1 0.06 6 -0.096 -9.912 0.776 -1.129 -0.305 1.648 -599.909 -89.941 -2414.927 -0.077 0.141 -0.053 -0.09 0.67 -0.72 0.11
1 0.07 7 -0.177 -9.807 0.819 -0.977 0.397 1.740 -764.952 -149.902 -2354.966 0.004 0.035 -0.095 -0.09 0.67 -0.72 0.11
1 0.08 8 -0.278 -9.855 0.833 -0.702 -0.946 0.793 -690.000 -224.854 -2504.868 0.104 0.083 -0.110 -0.09 0.67 -0.72 0.11
1 0.09 9 -0.125 -9.864 0.757 -0.641 -1.038 0.641 -704.991 -119.922 -2474.888 -0.050 0.093 -0.032 -0.09 0.67 -0.72 0.11
1 0.10 10 -0.139 -9.855 0.723 -0.763 0.031 1.160 -794.932 -29.980 -2429.917 -0.035 0.083 0.002 -0.09 0.67 -0.72 0.11
1 0.11 11 -0.235 -9.812 0.800 -1.587 -1.282 1.190 -794.932 -29.980 -2429.917 0.061 0.040 -0.074 -0.09 0.67 -0.72 0.11
1 0.12 12 -0.163 -9.860 0.809 -1.526 0.092 1.648 -659.870 -74.951 -2249.884 -0.011 0.088 -0.083 -0.09 0.67 -0.72 0.11
1 0.13 13 -0.225 -9.888 0.804 -1.953 -0.092 1.648 -659.870 -74.951 -2249.884 0.051 0.117 -0.079 -0.09 0.67 -0.72 0.11
1 0.14 14 -0.096 -9.999 0.752 -2.045 0.214 1.373 -509.968 -149.902 -2384.946 -0.079 0.227 -0.027 -0.09 0.67 -0.72 0.11
1 0.15 15 -0.163 -9.855 0.776 -1.160 -0.366 1.465 -509.968 -224.854 -2324.985 -0.013 0.083 -0.052 -0.09 0.67 -0.72 0.11
1 0.16 16 -0.057 -9.778 0.872 -1.495 0.519 1.862 -674.860 -119.922 -2339.976 -0.120 0.007 -0.149 -0.09 0.67 -0.72 0.11
1 0.17 17 -0.096 -9.903 0.781 -1.160 0.458 1.495 -674.860 -314.945 -2339.976 -0.082 0.131 -0.058 -0.09 0.67 -0.72 0.11
1 0.18 18 -0.062 -9.879 0.776 -1.373 1.465 1.862 -674.860 -314.945 -2339.976 -0.117 0.107 -0.053 -0.09 0.67 -0.72 0.11
1 0.19 19 -0.182 -9.888 0.699 -1.434 1.831 2.136 -629.890 -209.863 -2369.956 0.002 0.117 0.023 -0.09 0.67 -0.72 0.11
1 0.20 20 -0.096 -9.860 0.876 -0.275 1.770 0.488 -629.890 -209.863 -2369.956 -0.087 0.088 -0.155 -0.09 0.67 -0.72 0.11
1 0.21 21 -0.144 -9.927 0.761 -1.312 3.143 0.885 -794.932 -179.883 -2249.884 -0.039 0.155 -0.039 -0.09 0.67 -0.72 0.11
1 0.22 22 -0.230 -9.864 0.685 -2.014 2.899 2.136 -690.000 -149.902 -2354.966 0.048 0.093 0.037 -0.09 0.67 -0.72 0.11
1 0.23 23 -0.211 -9.999 0.718 -2.045 1.343 1.099 -734.971 -74.951 -2354.966 0.025 0.227 -0.000 -0.09 0.67 -0.72 0.11
1 0.24 24 -0.148 -9.874 0.838 -1.587 1.099 1.617 -794.932 -74.951 -2384.946 -0.039 0.102 -0.122 -0.09 0.67 -0.72 0.11
1 0.25 25 -0.196 -9.793 0.781 -1.129 0.854 1.190 -794.932 -74.951 -2384.946 0.008 0.021 -0.065 -0.09 0.68 -0.72 0.11
1 0.26 26 -0.292 -9.797 0.881 -2.625 1.312 1.770 -779.942 -119.922 -2414.927 0.103 0.025 -0.166 -0.09 0.68 -0.72 0.11
1 0.27 27 -0.239 -9.797 0.795 -2.441 1.251 1.251 -779.942 -119.922 -2414.927 0.049 0.025 -0.083 -0.09 0.68 -0.72 0.11
1 0.28 28 -0.086 -9.879 0.819 -1.099 2.472 1.495 -584.919 -29.980 -2324.985 -0.106 0.106 -0.109 -0.09 0.68 -0.72 0.11
1 0.29 29 -0.101 -9.989 0.833 -0.244 2.625 1.221 -764.952 -179.883 -2384.946 -0.093 0.217 -0.123 -0.09 0.68 -0.72 0.11
1 0.30 30 -0.196 -9.793 0.848 -1.038 3.296 1.099 -779.942 -164.893 -2369.956 0.002 0.020 -0.136 -0.09 0.68 -0.72 0.11
1 0.31 31 -0.148 -9.869 0.761 -1.190 3.448 1.038 -704.991 -164.893 -2414.927 -0.047 0.097 -0.050 -0.09 0.68 -0.72 0.11
1 0.32 32 -0.139 -9.888 0.661 -0.519 1.923 1.709 -704.991 -164.893 -2414.927 -0.057 0.116 0.049 -0.09 0.68 -0.72 0.11
1 0.33 33 -0.345 -9.812 0.785 -0.214 2.228 0.671 -690.000 -179.883 -2324.985 0.147 0.040 -0.075 -0.09 0.68 -0.72 0.11
1 0.34 34 -0.168 -9.812 0.771 -0.336 1.740 0.977 -690.000 -179.883 -2324.985 -0.031 0.040 -0.060 -0.09 0.68 -0.72 0.11
1 0.35 35 -0.287 -9.817 0.776 -1.892 0.824 1.831 -659.870 -179.883 -2459.897 0.088 0.044 -0.065 -0.09 0.68 -0.72 0.11
1 0.36 36 -0.273 -9.951 0.728 -1.587 1.312 1.221 -569.929 -389.896 -2189.923 0.072 0.179 -0.017 -0.09 0.68 -0.72 0.11
1 0.37 37 -0.177 -9.951 0.766 -1.282 0.946 1.312 -569.929 -389.896 -2189.923 -0.026 0.179 -0.057 -0.09 0.68 -0.72 0.11
1 0.38 38 -0.134 -9.855 0.953 -0.427 2.319 0.458 -704.991 -119.922 -2414.927 -0.072 0.083 -0.244 -0.09 0.68 -0.72 0.11
1 0.39 39 -0.115 -9.912 0.709 0.549 4.059 1.068 -704.991 -119.922 -2414.927 -0.090 0.140 0.001 -0.09 0.68 -0.72 0.11
1 0.40 40 -0.220 -9.917 0.761 0.549 4.761 2.258 -659.870 -224.854 -2429.917 0.014 0.145 -0.049 -0.09 0.68 -0.72 0.11
1 0.41 41 -0.192 -9.936 0.795 -0.061 5.432 1.984 -659.870 -224.854 -2429.917 -0.017 0.165 -0.081 -0.08 0.68 -0.72 0.11
1 0.42 42 -0.034 -10.137 0.819 1.343 7.355 1.465 -584.919 -74.951 -2504.868 -0.177 0.366 -0.104 -0.08 0.68 -0.72 0.11
1 0.43 43 -0.206 -9.917 0.690 1.495 7.996 1.465 -690.000 -74.951 -2279.865 -0.005 0.146 0.028 -0.08 0.68 -0.72 0.11
1 0.44 44 -0.172 -9.893 0.747 1.251 8.331 2.136 -690.000 -74.951 -2279.865 -0.039 0.122 -0.026 -0.08 0.68 -0.73 0.11
1 0.45 45 -0.268 -9.917 0.752 -0.824 8.606 1.831 -690.000 -149.902 -2459.897 0.052 0.147 -0.025 -0.08 0.68 -0.73 0.1
1 0.46 46 -0.091 -9.850 0.881 -1.282 9.460 0.824 -690.000 -149.902 -2459.897 -0.128 0.080 -0.155 -0.08 0.68 -0.73 0.1
1 0.47 47 -0.297 -10.046 0.766 -0.488 10.742 1.404 -569.929 -164.893 -2294.855 0.077 0.276 -0.040 -0.08 0.68 -0.73 0.1
1 0.48 48 -0.172 -9.797 0.881 1.678 9.949 1.953 -569.929 -164.893 -2294.855 -0.050 0.027 -0.154 -0.08 0.68 -0.73 0.1
1 0.49 49 -0.249 -9.826 0.795 2.380 11.902 0.885 -569.929 -209.863 -2369.956 0.024 0.056 -0.063 -0.08 0.68 -0.73 0.1
1 0.50 50 -0.417 -9.745 1.020 1.953 11.963 2.228 -690.000 -254.984 -2384.946 0.189 -0.025 -0.284 -0.08 0.68 -0.73 0.1
1 0.51 51 -0.369 -9.716 0.919 1.404 11.292 2.228 -690.000 -254.984 -2384.946 0.138 -0.053 -0.178 -0.08 0.68 -0.73 0.1
1 0.52 52 -0.350 -9.773 0.781 2.380 11.353 2.106 -629.890 -284.964 -2369.956 0.110 0.005 -0.030 -0.08 0.68 -0.73 0.1
1 0.53 53 -0.436 -9.745 0.867 1.740 10.864 2.594 -629.890 -284.964 -2369.956 0.191 -0.023 -0.111 -0.08 0.68 -0.73 0.1
1 0.54 54 -0.369 -9.721 0.862 1.465 10.345 2.228 -674.860 -209.863 -2339.976 0.119 -0.047 -0.103 -0.08 0.68 -0.73 0.1
1 0.55 55 -0.508 -9.730 0.862 1.526 10.223 3.265 -674.860 -209.863 -2339.976 0.253 -0.036 -0.098 -0.07 0.67 -0.73 0.1
1 0.56 56 -0.259 -9.778 0.886 1.709 10.162 2.838 -464.997 -254.984 -2249.884 -0.003 0.012 -0.119 -0.07 0.67 -0.73 0.1
1 0.57 57 -0.354 -9.807 0.809 1.312 10.193 3.326 -524.958 -284.964 -2294.855 0.087 0.041 -0.038 -0.07 0.67 -0.73 0.1
