COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 -0.599 -9.975 0.594 1.434 0.000 0.641 80.498 3480.283 -3009.589 -0.174 0.227 0.062 0.01 0.68 -0.73 0.04
1 0.01 1 -0.646 -9.826 0.632 0.763 0.336 0.824 95.488 3315.390 -3024.580 -0.126 0.079 0.026 0.01 0.68 -0.73 0.04
1 0.02 2 -0.848 -9.955 0.709 0.000 0.397 0.824 260.380 3330.380 -3009.589 0.076 0.208 -0.048 0.01 0.68 -0.73 0.04
1 0.03 3 -0.747 -9.769 0.570 -0.702 -0.092 0.610 260.380 3330.380 -3009.589 -0.023 0.021 0.091 0.01 0.68 -0.73 0.04
1 0.04 4 -0.929 -9.812 0.532 -0.183 -0.549 0.885 35.377 3285.260 -3159.492 0.158 0.065 0.130 0.01 0.68 -0.73 0.04
1 0.05 5 -0.781 -9.941 0.651 -0.153 -1.343 0.549 95.488 3225.299 -3144.501 0.009 0.194 0.009 0.01 0.68 -0.73 0.04
1 0.06 6 -0.766 -9.912 0.627 0.122 -1.678 0.488 95.488 3225.299 -3144.501 -0.006 0.165 0.033 0.01 0.68 -0.73 0.04
1 0.07 7 -0.728 -9.898 0.776 -0.031 -2.350 0.885 110.478 3360.361 -3054.560 -0.044 0.151 -0.116 0.01 0.68 -0.73 0.04
1 0.08 8 -0.632 -9.706 0.666 -0.427 -2.289 0.153 170.439 3225.299 -3144.501 -0.139 -0.041 -0.004 0.01 0.68 -0.73 0.04
1 0.09 9 -0.733 -9.745 0.690 -0.549 -2.075 0.732 5.396 3405.332 -3009.589 -0.038 -0.002 -0.028 0.01 0.68 -0.73 0.04
1 0.10 10 -0.646 -9.754 0.694 -0.122 -1.617 0.458 5.396 3405.332 -3009.589 -0.124 0.007 -0.033 0.01 0.68 -0.73 0.04
1 0.11 11 -0.632 -9.649 0.613 -1.556 -0.702 0.519 170.439 3315.390 -3099.531 -0.138 -0.098 0.049 0.01 0.68 -0.73 0.04
1 0.12 12 -0.728 -9.841 0.819 -2.319 -0.153 1.648 170.439 3270.270 -3099.531 -0.040 0.093 -0.158 0.01 0.68 -0.73 0.04
1 0.13 13 -0.747 -9.778 0.675 -2.075 -0.549 1.434 170.439 3270.270 -3099.531 -0.022 0.031 -0.016 0.01 0.68 -0.73 0.04
1 0.14 14 -0.757 -9.879 0.694 -1.343 -0.702 1.038 50.367 3270.270 -3279.563 -0.013 0.131 -0.036 0.01 0.68 -0.73 0.04
1 0.15 15 -0.690 -9.711 0.694 -1.923 -0.885 1.678 50.367 3270.270 -3279.563 -0.080 -0.036 -0.035 0.01 0.68 -0.73 0.04
1 0.16 16 -0.675 -9.888 0.785 -1.099 -1.251 1.221 125.468 3270.270 -3144.501 -0.094 0.141 -0.127 0.01 0.68 -0.73 0.04
1 0.17 17 -0.795 -9.960 0.694 -1.404 -1.526 1.190 125.468 3270.270 -3144.501 0.027 0.213 -0.035 0.01 0.68 -0.73 0.04
1 0.18 18 -0.613 -9.946 0.694 -0.580 -2.106 1.068 185.429 3330.380 -3234.593 -0.154 0.198 -0.034 0.01 0.68 -0.73 0.04
1 0.19 19 -0.814 -9.788 0.776 0.183 -1.953 1.007 20.387 3345.371 -3024.580 0.047 0.040 -0.115 0.01 0.68 -0.73 0.04
1 0.20 20 -0.752 -9.864 0.761 -0.031 -1.556 1.282 20.387 3345.371 -3024.580 -0.014 0.117 -0.100 0.01 0.68 -0.73 0.04
1 0.21 21 -0.785 -9.879 0.680 -0.671 -1.007 1.038 110.478 3255.279 -3084.541 0.020 0.131 -0.018 0.01 0.68 -0.73 0.04
1 0.22 22 -0.742 -9.898 0.766 -1.770 -1.251 1.282 110.478 3255.279 -3084.541 -0.023 0.150 -0.103 0.01 0.68 -0.73 0.04
1 0.23 23 -0.757 -9.979 0.637 -1.099 -1.160 1.129 50.367 3345.371 -3024.580 -0.008 0.232 0.027 0.01 0.68 -0.73 0.04
1 0.24 24 -0.771 -9.769 0.666 -1.251 -0.763 0.214 50.367 3345.371 -3024.580 0.006 0.021 -0.002 0.01 0.68 -0.73 0.04
1 0.25 25 -0.757 -9.903 0.881 -0.122 -0.214 0.732 215.410 3285.260 -3009.589 -0.008 0.155 -0.218 0.01 0.68 -0.73 0.04
