COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 0.230 -9.682 2.179 -0.580 -1.099 0.793 -179.883 -569.929 -3194.869 0.008 0.131 0.002 -0.02 0.62 -0.78 0.01
1 0.01 1 0.225 -9.620 2.279 -0.336 -1.190 1.221 -89.941 -359.916 -3389.892 0.013 0.069 -0.098 -0.02 0.62 -0.78 0.01
1 0.02 2 0.235 -9.606 2.184 0.092 -0.854 1.282 -89.941 -509.968 -3419.872 0.004 0.055 -0.002 -0.02 0.62 -0.78 0.01
1 0.03 3 0.287 -9.601 2.136 -0.916 -1.648 1.099 -89.941 -509.968 -3419.872 -0.049 0.050 0.046 -0.02 0.62 -0.78 0.01
1 0.04 4 0.139 -9.611 2.260 -0.977 -1.587 1.129 -119.922 -539.948 -3314.940 0.099 0.060 -0.078 -0.02 0.62 -0.78 0.01
1 0.05 5 0.101 -9.663 2.217 -1.831 -1.678 0.916 -194.873 -584.919 -3284.960 0.137 0.112 -0.036 -0.02 0.62 -0.78 0.01
1 0.06 6 0.168 -9.726 2.198 -1.221 -1.282 1.587 -59.961 -419.876 -3404.882 0.069 0.174 -0.017 -0.02 0.62 -0.78 0.01
1 0.07 7 0.249 -9.678 2.241 -0.854 -1.740 0.763 -59.961 -419.876 -3404.882 -0.013 0.126 -0.061 -0.02 0.62 -0.78 0.01
1 0.08 8 0.158 -9.730 2.217 -0.671 -2.228 1.648 -89.941 -389.896 -3284.960 0.078 0.179 -0.037 -0.02 0.62 -0.78 0.01
1 0.09 9 0.014 -9.697 2.212 -0.153 -1.984 1.343 -44.971 -434.867 -3239.989 0.221 0.145 -0.032 -0.02 0.62 -0.78 0.01
1 0.10 10 0.335 -9.673 2.270 -0.427 -1.953 1.770 -44.971 -434.867 -3239.989 -0.102 0.121 -0.090 -0.02 0.62 -0.78 0.01
1 0.11 11 0.306 -9.601 2.155 -0.336 -2.411 1.984 -59.961 -329.935 -3374.901 -0.073 0.050 0.026 -0.02 0.62 -0.78 0.01
1 0.12 12 0.249 -9.630 2.279 -0.702 -2.228 1.923 -179.883 -494.978 -3374.901 -0.016 0.078 -0.099 -0.02 0.62 -0.78 0.01
1 0.13 13 0.239 -9.778 2.313 -0.244 -2.411 1.129 -119.922 -389.896 -3284.960 -0.006 0.227 -0.132 -0.02 0.62 -0.78 0.01
1 0.14 14 0.263 -9.630 2.227 -0.122 -2.014 0.854 -119.922 -389.896 -3284.960 -0.030 0.078 -0.046 -0.02 0.62 -0.78 0.01
1 0.15 15 0.120 -9.682 2.270 -1.282 -2.808 1.068 -224.854 -434.867 -3314.940 0.114 0.131 -0.088 -0.02 0.62 -0.78 0.01
1 0.16 16 0.239 -9.678 2.299 0.397 -2.533 1.129 -134.912 -374.906 -3224.999 -0.005 0.127 -0.117 -0.02 0.62 -0.78 0.01
1 0.17 17 0.201 -9.568 2.179 -0.153 -2.563 1.099 -134.912 -374.906 -3224.999 0.034 0.017 0.004 -0.02 0.62 -0.78 0.01
1 0.18 18 0.321 -9.582 2.174 -0.458 -2.594 1.343 -89.941 -464.997 -3284.960 -0.086 0.031 0.009 -0.02 0.62 -0.78 0.01
1 0.19 19 0.306 -9.582 2.203 -0.793 -2.655 1.678 -89.941 -464.997 -3284.960 -0.070 0.031 -0.020 -0.02 0.62 -0.78 0.01
1 0.20 20 0.235 -9.572 2.251 -1.038 -1.801 1.282 -119.922 -464.997 -3389.892 0.001 0.022 -0.068 -0.02 0.62 -0.78 0.01
