COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 0.872 -8.097 5.794 -1.160 -10.742 1.526 -509.968 -1934.939 -4064.902 0.004 0.242 -0.001 -0.07 0.45 -0.89 0.03
1 0.01 1 0.982 -7.925 5.727 2.350 -9.003 2.289 -464.997 -1784.887 -4199.964 -0.099 0.069 0.065 -0.07 0.45 -0.89 0.03
1 0.02 2 0.905 -7.834 5.785 3.967 -7.080 2.869 -629.890 -2039.871 -4079.892 -0.016 -0.019 0.010 -0.07 0.45 -0.89 0.03
1 0.03 3 0.895 -7.604 5.885 1.617 -5.066 2.625 -629.890 -2039.871 -4079.892 -0.004 -0.246 -0.086 -0.07 0.45 -0.89 0.03
1 0.04 4 0.967 -7.523 5.890 -6.500 -4.791 3.418 -569.929 -1844.998 -4154.993 -0.075 -0.325 -0.089 -0.07 0.45 -0.89 0.03
1 0.05 5 0.848 -7.585 5.971 -12.817 -5.402 3.296 -569.929 -1844.998 -4154.993 0.045 -0.266 -0.175 -0.07 0.45 -0.89 0.03
1 0.06 6 0.857 -7.714 5.952 -17.456 -5.646 3.448 -569.929 -1964.920 -4184.974 0.037 -0.145 -0.167 -0.07 0.45 -0.89 0.03
1 0.07 7 0.986 -7.858 5.847 -18.616 -6.653 3.021 -569.929 -1964.920 -4184.974 -0.091 -0.014 -0.080 -0.07 0.45 -0.89 0.03
1 0.08 8 1.073 -8.150 5.722 -13.397 -7.111 2.899 -734.971 -1979.910 -4064.902 -0.170 0.249 0.004 -0.07 0.45 -0.89 0.03
1 0.09 9 1.164 -8.203 5.737 -6.378 -7.385 2.594 -690.000 -1859.988 -4139.853 -0.256 0.291 -0.025 -0.07 0.45 -0.89 0.03
1 0.10 10 1.235 -8.275 5.813 0.549 -7.050 2.350 -690.000 -1859.988 -4139.853 -0.323 0.360 -0.107 -0.07 0.45 -0.89 0.03
1 0.11 11 1.307 -8.078 5.880 5.188 -5.981 2.716 -599.909 -1919.949 -4079.892 -0.389 0.165 -0.172 -0.07 0.45 -0.89 0.03
1 0.12 12 1.207 -8.097 6.081 3.479 -5.859 2.686 -599.909 -1919.949 -4079.892 -0.283 0.190 -0.366 -0.07 0.45 -0.89 0.03
1 0.13 13 1.245 -8.035 6.182 -0.885 -5.798 2.747 -690.000 -1859.988 -4064.902 -0.317 0.133 -0.461 -0.07 0.45 -0.89 0.04
1 0.14 14 1.365 -7.968 6.053 -6.195 -4.211 2.197 -690.000 -1859.988 -4064.902 -0.431 0.067 -0.330 -0.07 0.45 -0.89 0.04
1 0.15 15 1.259 -8.016 6.177 -11.780 -0.977 -0.397 -584.919 -2054.861 -4169.983 -0.317 0.107 -0.467 -0.07 0.45 -0.89 0.04
1 0.16 16 1.226 -8.016 6.110 -12.329 0.549 -2.258 -494.978 -2039.871 -4109.873 -0.279 0.100 -0.411 -0.07 0.45 -0.89 0.03
1 0.17 17 1.255 -7.858 5.804 -10.712 1.831 -4.181 -494.978 -2039.871 -4109.873 -0.302 -0.066 -0.116 -0.07 0.45 -0.89 0.03
1 0.18 18 1.212 -7.920 5.866 -6.775 1.862 -5.096 -674.860 -1889.969 -3974.960 -0.253 -0.009 -0.188 -0.07 0.45 -0.89 0.03
1 0.19 19 1.183 -7.820 5.646 0.977 -0.244 -7.080 -629.890 -1964.920 -4079.892 -0.218 -0.112 0.028 -0.07 0.45 -0.89 0.03
1 0.20 20 1.144 -7.925 5.670 5.157 -2.228 -6.989 -464.997 -1934.939 -3944.980 -0.169 -0.005 0.004 -0.07 0.45 -0.89 0.03
1 0.21 21 1.231 -7.772 5.607 5.737 -3.510 -7.263 -464.997 -1934.939 -3944.980 -0.244 -0.153 0.073 -0.07 0.45 -0.89 0.03
1 0.22 22 1.470 -7.781 5.852 3.632 -2.075 -7.507 -389.896 -1859.988 -4064.902 -0.456 -0.128 -0.155 -0.07 0.45 -0.89 0.03
1 0.23 23 1.480 -7.820 5.847 0.671 0.641 -7.843 -569.929 -1919.949 -4079.892 -0.451 -0.084 -0.145 -0.07 0.45 -0.89 0.03
1 0.24 24 1.461 -7.753 6.038 -2.228 4.425 -8.362 -569.929 -1919.949 -4079.892 -0.420 -0.148 -0.334 -0.07 0.45 -0.89 0.03
1 0.25 25 1.360 -7.614 5.837 -4.639 8.057 -9.491 -584.919 -1829.858 -4094.882 -0.309 -0.285 -0.133 -0.07 0.45 -0.89 0.03
1 0.26 26 1.173 -7.820 5.674 -7.294 11.658 -11.688 -434.867 -1754.907 -4094.882 -0.116 -0.080 0.028 -0.07 0.45 -0.89 0.03
1 0.27 27 1.001 -7.844 5.770 -9.766 13.001 -12.268 -614.899 -1904.959 -4169.983 0.062 -0.058 -0.072 -0.07 0.45 -0.89 0.03
1 0.28 28 0.766 -7.834 5.660 -13.214 13.763 -13.153 -614.899 -1904.959 -4169.983 0.301 -0.072 0.031 -0.07 0.45 -0.89 0.02
1 0.29 29 0.790 -7.973 5.698 -15.961 13.977 -13.977 -524.958 -1724.926 -4154.993 0.282 0.059 -0.018 -0.07 0.45 -0.89 0.02
1 0.30 30 0.488 -8.112 5.698 -19.806 13.794 -13.794 -569.929 -1844.998 -4004.941 0.590 0.175 -0.052 -0.07 0.45 -0.89 0.02
1 0.31 31 0.460 -8.232 5.655 -19.653 13.336 -13.031 -569.929 -1844.998 -4004.941 0.620 0.280 -0.029 -0.07 0.46 -0.89 0.02
1 0.32 32 0.340 -8.342 5.516 -17.975 13.062 -10.956 -539.948 -1829.858 -3915.000 0.739 0.376 0.089 -0.07 0.46 -0.89 0.02
1 0.33 33 0.302 -8.543 5.435 -14.191 11.780 -8.118 -434.867 -1679.956 -4169.983 0.774 0.564 0.152 -0.07 0.46 -0.89 0.01
1 0.34 34 0.326 -8.557 5.406 -7.690 8.972 -5.493 -659.870 -1859.988 -4064.902 0.745 0.567 0.166 -0.07 0.46 -0.89 0.01
1 0.35 35 0.235 -8.595 5.473 -2.686 6.928 -2.502 -659.870 -1859.988 -4064.902 0.828 0.597 0.089 -0.07 0.46 -0.89 0.01
1 0.36 36 0.498 -8.816 5.507 1.648 4.639 0.336 -584.919 -1859.988 -4064.902 0.556 0.812 0.050 -0.07 0.46 -0.89 0.01
1 0.37 37 0.584 -8.715 5.660 6.134 2.045 3.113 -539.948 -1829.858 -4019.931 0.452 0.714 -0.098 -0.07 0.46 -0.89 0.01
1 0.38 38 0.857 -8.782 5.909 7.111 2.014 5.157 -539.948 -1829.858 -4019.931 0.171 0.785 -0.339 -0.07 0.46 -0.89 0.01
1 0.39 39 0.919 -8.663 5.991 7.324 2.594 5.798 -539.948 -1709.936 -3989.951 0.098 0.671 -0.411 -0.07 0.46 -0.89 0.01
1 0.40 40 1.087 -8.691 6.058 7.599 3.235 6.531 -539.948 -1754.907 -3989.951 -0.081 0.705 -0.467 -0.07 0.46 -0.89 0.01
1 0.41 41 1.164 -8.567 5.991 8.118 3.784 6.073 -509.968 -1709.936 -4019.931 -0.168 0.587 -0.389 -0.07 0.46 -0.89 0.02
1 0.42 42 1.255 -8.370 5.746 10.864 4.608 5.646 -509.968 -1709.936 -4019.931 -0.269 0.398 -0.133 -0.06 0.46 -0.89 0.02
1 0.43 43 1.370 -8.040 5.660 12.299 4.547 4.486 -449.857 -1844.998 -4049.912 -0.394 0.077 -0.032 -0.06 0.46 -0.89 0.02
1 0.44 44 1.350 -7.844 5.627 10.254 3.387 1.923 -569.929 -1799.877 -4229.944 -0.387 -0.099 0.033 -0.06 0.46 -0.89 0.02
1 0.45 45 1.159 -7.757 5.727 7.263 3.937 0.122 -569.929 -1799.877 -4229.944 -0.197 -0.175 -0.054 -0.06 0.45 -0.89 0.02
1 0.46 46 1.250 -7.552 5.607 3.815 4.913 -1.984 -494.978 -1889.969 -4049.912 -0.289 -0.374 0.076 -0.06 0.45 -0.89 0.02
