COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 -0.172 -9.572 1.772 1.160 -0.610 2.594 749.961 1079.896 4094.133 -0.093 -0.076 -0.073 -0.05 -0.64 0.77 0.04
1 0.01 1 -0.211 -9.687 1.767 0.854 -1.068 2.899 779.942 1049.916 4019.032 -0.054 0.039 -0.067 -0.05 -0.64 0.77 0.04
1 0.02 2 -0.326 -9.730 1.863 1.007 -0.793 3.174 779.942 1049.916 4019.032 0.062 0.083 -0.163 -0.05 -0.64 0.77 0.04
1 0.03 3 -0.187 -9.735 1.690 1.526 -0.793 2.991 779.942 1004.945 4019.032 -0.078 0.088 0.011 -0.05 -0.64 0.77 0.04
1 0.04 4 -0.283 -9.649 1.753 0.977 -1.465 3.052 734.971 1094.887 4154.094 0.015 0.002 -0.050 -0.05 -0.64 0.77 0.04
1 0.05 5 -0.345 -9.654 1.757 0.519 -0.305 2.655 734.971 1094.887 4154.094 0.075 0.007 -0.053 -0.05 -0.64 0.77 0.04
1 0.06 6 -0.215 -9.668 1.801 0.610 -0.153 2.502 749.961 974.965 4064.002 -0.055 0.021 -0.096 -0.05 -0.64 0.77 0.04
1 0.07 7 -0.211 -9.639 1.781 0.244 -0.641 2.289 719.981 1079.896 4124.113 -0.060 -0.007 -0.076 -0.05 -0.64 0.77 0.04
1 0.08 8 -0.249 -9.601 1.733 0.275 -1.129 2.533 749.961 1004.945 4019.032 -0.021 -0.045 -0.027 -0.05 -0.64 0.77 0.04
1 0.09 9 -0.249 -9.587 1.791 0.244 -0.854 2.136 749.961 1004.945 4019.032 -0.021 -0.060 -0.084 -0.05 -0.64 0.77 0.04
1 0.10 10 -0.354 -9.620 1.772 -0.061 -0.854 1.404 839.903 989.955 4049.012 0.084 -0.026 -0.064 -0.05 -0.64 0.77 0.04
1 0.11 11 -0.278 -9.711 1.868 -0.153 -1.007 1.953 629.890 1019.936 4004.042 0.008 0.065 -0.158 -0.05 -0.64 0.77 0.04
1 0.12 12 -0.316 -9.673 1.743 -0.397 -0.122 1.862 629.890 1019.936 4004.042 0.047 0.027 -0.033 -0.05 -0.64 0.77 0.04
1 0.13 13 -0.172 -9.611 1.733 0.244 -0.732 2.533 659.870 914.854 4259.025 -0.098 -0.035 -0.024 -0.05 -0.64 0.77 0.04
1 0.14 14 -0.297 -9.682 1.729 -0.244 -0.275 2.136 779.942 1004.945 4199.064 0.027 0.037 -0.019 -0.05 -0.64 0.77 0.04
1 0.15 15 -0.249 -9.702 1.791 -0.214 -0.366 1.953 824.913 1004.945 4019.032 -0.021 0.056 -0.081 -0.05 -0.64 0.77 0.04
1 0.16 16 -0.287 -9.601 1.652 -0.061 -1.007 1.587 824.913 1004.945 4019.032 0.017 -0.045 0.058 -0.05 -0.64 0.77 0.04
1 0.17 17 -0.182 -9.678 1.743 0.183 -0.580 1.099 629.890 1214.958 4079.143 -0.088 0.032 -0.033 -0.05 -0.64 0.77 0.04
1 0.18 18 -0.239 -9.673 1.762 0.000 -0.702 1.617 719.981 1124.867 4019.032 -0.031 0.027 -0.052 -0.05 -0.64 0.77 0.04
1 0.19 19 -0.182 -9.730 1.772 -0.244 0.305 1.465 719.981 1124.867 4019.032 -0.088 0.085 -0.062 -0.05 -0.64 0.77 0.04
1 0.20 20 -0.158 -9.764 1.901 -1.312 -0.214 1.404 644.880 1199.968 3959.071 -0.112 0.118 -0.191 -0.05 -0.64 0.77 0.04
1 0.21 21 -0.369 -9.654 1.786 -0.916 -0.366 1.465 599.909 1274.919 4019.032 0.099 0.008 -0.077 -0.05 -0.64 0.77 0.04
1 0.22 22 -0.268 -9.639 1.772 0.092 -0.366 0.977 719.981 1049.916 4019.032 -0.002 -0.007 -0.063 -0.05 -0.64 0.77 0.04
1 0.23 23 -0.225 -9.678 1.733 0.397 -0.793 1.068 719.981 1049.916 4019.032 -0.045 0.032 -0.024 -0.05 -0.64 0.77 0.04
1 0.24 24 -0.283 -9.673 1.777 0.061 -1.129 1.495 689.851 1169.988 4184.074 0.012 0.027 -0.067 -0.05 -0.64 0.77 0.04
1 0.25 25 -0.283 -9.639 1.710 0.183 -0.519 1.495 599.909 1079.896 4019.032 0.012 -0.007 -0.000 -0.05 -0.64 0.77 0.04
1 0.26 26 -0.292 -9.654 1.743 -0.061 -0.244 1.801 599.909 1079.896 4019.032 0.022 0.008 -0.033 -0.05 -0.64 0.77 0.04
1 0.27 27 -0.254 -9.668 1.786 -0.092 -0.092 1.831 734.971 1019.936 4109.123 -0.017 0.022 -0.076 -0.05 -0.64 0.77 0.04
1 0.28 28 -0.335 -9.678 1.762 0.244 -0.488 1.465 734.971 1139.857 4109.123 0.065 0.032 -0.051 -0.05 -0.64 0.77 0.04
1 0.29 29 -0.316 -9.750 1.710 0.763 -0.336 1.678 734.971 1139.857 4109.123 0.045 0.104 0.002 -0.05 -0.64 0.77 0.04
1 0.30 30 -0.239 -9.539 1.791 -0.092 -0.244 1.617 689.851 1064.906 4184.074 -0.031 -0.107 -0.080 -0.05 -0.64 0.77 0.04
1 0.31 31 -0.292 -9.625 1.700 -0.458 -0.793 0.671 689.851 989.955 4154.094 0.022 -0.021 0.012 -0.05 -0.64 0.77 0.04
1 0.32 32 -0.326 -9.630 1.829 -0.366 -0.732 1.465 779.942 1199.968 4199.064 0.056 -0.016 -0.119 -0.05 -0.64 0.77 0.04
1 0.33 33 -0.215 -9.654 1.733 -0.092 -0.305 1.160 779.942 1199.968 4199.064 -0.054 0.008 -0.023 -0.05 -0.64 0.77 0.04
1 0.34 34 -0.350 -9.582 1.820 0.061 -0.702 0.977 749.961 1049.916 4064.002 0.081 -0.064 -0.110 -0.05 -0.64 0.77 0.04
