COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 -0.158 -9.850 0.872 -0.916 -0.946 3.052 101.184 2866.283 -2806.322 0.083 0.081 -0.101 -0.02 -0.68 0.73 0.01
1 0.01 1 -0.062 -9.903 0.824 -0.885 -1.495 3.265 101.184 2866.283 -2806.322 -0.017 0.134 -0.052 -0.02 -0.68 0.73 0.01
1 0.02 2 -0.038 -9.869 0.867 0.061 -1.617 3.357 131.165 2821.312 -2806.322 -0.044 0.100 -0.095 -0.02 -0.68 0.73 0.01
1 0.03 3 -0.043 -9.826 0.838 -0.854 -0.854 2.899 191.275 2806.322 -2776.341 -0.042 0.057 -0.064 -0.02 -0.68 0.73 0.01
1 0.04 4 -0.134 -9.941 0.723 -1.129 -0.763 2.502 191.275 2806.322 -2776.341 0.046 0.172 0.051 -0.02 -0.68 0.73 0.01
1 0.05 5 0.005 -9.826 0.718 -1.038 -1.129 2.289 56.213 2821.312 -2836.302 -0.095 0.057 0.057 -0.02 -0.68 0.73 0.01
1 0.06 6 -0.067 -9.941 0.661 -1.984 -0.580 2.136 191.275 2851.292 -2821.312 -0.023 0.172 0.113 -0.02 -0.68 0.73 0.01
1 0.07 7 -0.120 -9.927 0.699 -1.556 -0.244 1.648 191.275 2881.273 -2851.292 0.029 0.158 0.074 -0.02 -0.68 0.73 0.01
1 0.08 8 -0.153 -9.955 0.646 -1.312 0.000 1.373 191.275 2881.273 -2851.292 0.061 0.186 0.125 -0.02 -0.68 0.73 0.01
1 0.09 9 -0.053 -9.965 0.728 -1.312 0.458 1.892 161.295 2881.273 -2851.292 -0.040 0.196 0.043 -0.02 -0.68 0.73 0.01
1 0.10 10 -0.110 -9.893 0.828 -0.885 0.488 1.129 11.243 2731.371 -2821.312 0.016 0.124 -0.059 -0.02 -0.68 0.73 0.01
1 0.11 11 -0.148 -9.951 0.733 -0.854 -0.031 1.129 11.243 2731.371 -2821.312 0.054 0.181 0.037 -0.02 -0.68 0.73 0.01
1 0.12 12 -0.225 -9.965 0.790 -0.763 -0.427 0.580 161.295 2881.273 -2776.341 0.131 0.196 -0.021 -0.02 -0.68 0.73 0.01
1 0.13 13 -0.201 -9.864 0.723 -0.458 -0.458 0.122 191.275 2926.244 -2956.374 0.107 0.095 0.046 -0.02 -0.68 0.73 0.01
1 0.14 14 -0.067 -9.946 0.795 -0.458 -1.007 0.549 206.266 2866.283 -2836.302 -0.028 0.177 -0.026 -0.02 -0.68 0.73 0.01
1 0.15 15 -0.125 -9.898 0.862 0.092 -0.580 0.671 206.266 2866.283 -2836.302 0.030 0.129 -0.092 -0.02 -0.68 0.73 0.01
1 0.16 16 -0.115 -9.860 0.843 -0.214 -1.160 0.671 176.285 2821.312 -2836.302 0.021 0.091 -0.072 -0.02 -0.68 0.73 0.01
1 0.17 17 -0.067 -9.898 0.781 -0.671 -1.251 1.038 101.184 2911.253 -2836.302 -0.027 0.129 -0.009 -0.02 -0.68 0.73 0.01
1 0.18 18 -0.153 -9.730 0.828 -0.671 -1.556 0.946 101.184 2911.253 -2836.302 0.059 -0.039 -0.057 -0.02 -0.68 0.73 0.01
1 0.19 19 -0.067 -9.812 0.761 -1.038 -0.885 1.434 191.275 2881.273 -2956.374 -0.028 0.043 0.011 -0.02 -0.68 0.73 0.01
1 0.20 20 -0.115 -9.754 0.742 -0.488 -1.282 1.587 206.266 2821.312 -2806.322 0.020 -0.015 0.031 -0.02 -0.68 0.73 0.01
1 0.21 21 -0.091 -9.879 0.737 -1.282 -0.732 1.343 161.295 2926.244 -2926.244 -0.004 0.110 0.036 -0.02 -0.68 0.73 0.01
1 0.22 22 -0.077 -9.927 0.795 -0.763 -0.519 2.167 161.295 2926.244 -2926.244 -0.018 0.158 -0.022 -0.02 -0.68 0.73 0.01
1 0.23 23 -0.134 -9.735 0.843 -0.641 -0.397 2.411 101.184 2866.283 -2866.283 0.039 -0.034 -0.070 -0.02 -0.68 0.73 0.01
1 0.24 24 -0.201 -9.908 0.872 -0.610 -0.275 2.625 176.285 2866.283 -2986.354 0.104 0.139 -0.097 -0.02 -0.68 0.73 0.01
1 0.25 25 -0.187 -9.783 0.824 -1.862 -0.549 2.563 176.285 2866.283 -2986.354 0.087 0.014 -0.049 -0.02 -0.68 0.73 0.01
1 0.26 26 -0.201 -9.893 0.905 -1.099 -0.397 3.326 191.275 2731.371 -2746.361 0.099 0.124 -0.131 -0.02 -0.68 0.73 0.01
1 0.27 27 -0.187 -9.754 0.900 -0.702 -0.671 3.296 191.275 2776.341 -2746.361 0.080 -0.014 -0.126 -0.02 -0.68 0.73 0.01
1 0.28 28 -0.215 -9.606 0.891 -0.885 -1.465 3.967 161.295 2881.273 -2851.292 0.100 -0.163 -0.113 -0.02 -0.68 0.73 0.01
1 0.29 29 -0.211 -9.802 0.776 -1.373 -0.824 4.608 161.295 2881.273 -2851.292 0.090 0.034 0.003 -0.02 -0.68 0.73 0.01
1 0.30 30 -0.196 -9.821 0.733 -1.770 -0.854 4.303 101.184 2746.361 -2836.302 0.070 0.053 0.045 -0.02 -0.68 0.73 0.01
1 0.31 31 -0.139 -9.788 0.781 -1.770 0.031 3.815 176.285 2866.283 -2911.253 0.008 0.020 -0.004 -0.02 -0.68 0.73 0.01
1 0.32 32 -0.120 -9.745 0.680 -2.380 -0.336 2.899 176.285 2866.283 -2911.253 -0.015 -0.024 0.095 -0.02 -0.68 0.73 0.01
1 0.33 33 -0.187 -9.999 0.704 -2.350 0.336 2.502 206.266 2671.260 -2866.283 0.049 0.230 0.068 -0.02 -0.68 0.73 0.01
1 0.34 34 -0.148 -10.037 0.618 -1.923 0.397 2.625 251.236 2671.260 -2806.322 0.009 0.268 0.152 -0.02 -0.68 0.73 0.01
1 0.35 35 -0.105 -10.018 0.694 -1.617 1.587 1.221 251.236 2671.260 -2806.322 -0.037 0.249 0.074 -0.02 -0.68 0.73 0.01
1 0.36 36 -0.254 -10.113 0.670 -1.648 1.160 0.977 176.285 2791.332 -2866.283 0.110 0.344 0.095 -0.02 -0.68 0.73 0.01
1 0.37 37 -0.081 -9.975 0.704 0.122 0.793 0.885 131.165 2746.361 -2806.322 -0.062 0.205 0.060 -0.02 -0.68 0.73 0.01
1 0.38 38 -0.148 -9.927 0.824 -0.153 0.305 0.305 176.285 2791.332 -2761.351 0.005 0.158 -0.059 -0.02 -0.68 0.73 0.01
1 0.39 39 -0.129 -9.936 0.723 -0.397 0.854 0.244 176.285 2791.332 -2761.351 -0.013 0.167 0.043 -0.02 -0.68 0.73 0.01
1 0.40 40 -0.302 -9.764 0.857 -0.153 0.031 -0.122 116.174 2776.341 -2746.361 0.160 -0.005 -0.090 -0.02 -0.68 0.73 0.01
1 0.41 41 -0.254 -9.793 0.833 -0.763 -0.244 0.183 266.227 2701.390 -2896.263 0.113 0.024 -0.065 -0.02 -0.68 0.73 0.01
1 0.42 42 -0.225 -9.855 0.785 0.031 -0.488 0.275 266.227 2701.390 -2896.263 0.083 0.086 -0.017 -0.02 -0.68 0.73 0.01
