COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 -0.005 -9.821 -0.450 -0.336 0.336 1.068 1309.097 4566.025 -2041.370 -0.074 0.028 0.090 -0.19 -0.69 0.67 0.18
1 0.01 1 -0.043 -9.850 -0.460 -1.617 -0.061 1.312 1309.097 4566.025 -2041.370 -0.035 0.057 0.099 -0.19 -0.69 0.67 0.18
1 0.02 2 -0.034 -9.917 -0.474 -1.617 -0.488 1.221 1294.107 4506.064 -2026.380 -0.045 0.124 0.113 -0.19 -0.69 0.67 0.18
1 0.03 3 -0.172 -9.855 -0.426 -1.495 -0.854 0.519 1279.117 4461.094 -2011.240 0.094 0.062 0.065 -0.19 -0.69 0.67 0.18
1 0.04 4 -0.048 -9.793 -0.421 0.244 -1.160 0.916 1234.146 4461.094 -2011.240 -0.030 -0.000 0.060 -0.19 -0.69 0.67 0.18
1 0.05 5 -0.024 -9.855 -0.364 0.427 -0.732 0.641 1234.146 4461.094 -2011.240 -0.054 0.062 0.004 -0.19 -0.69 0.67 0.18
1 0.06 6 -0.129 -9.850 -0.460 0.244 -0.793 0.977 1384.048 4446.104 -1996.250 0.052 0.057 0.101 -0.19 -0.69 0.67 0.18
1 0.07 7 -0.091 -9.788 -0.417 -0.214 -1.251 1.099 1279.117 4461.094 -1861.337 0.013 -0.005 0.059 -0.19 -0.69 0.67 0.18
1 0.08 8 -0.034 -9.927 -0.316 -0.824 -0.549 1.434 1279.117 4461.094 -1861.337 -0.045 0.134 -0.041 -0.19 -0.69 0.67 0.18
1 0.09 9 -0.072 -9.908 -0.551 0.214 0.031 1.587 1219.156 4506.064 -2026.380 -0.006 0.114 0.193 -0.19 -0.69 0.67 0.18
1 0.10 10 0.005 -9.893 -0.350 0.122 -0.183 1.740 1309.097 4461.094 -1936.289 -0.084 0.100 -0.007 -0.19 -0.69 0.67 0.18
1 0.11 11 -0.120 -9.797 -0.436 -1.068 -0.214 1.312 1219.156 4401.133 -1951.279 0.041 0.004 0.081 -0.19 -0.69 0.67 0.18
1 0.12 12 -0.244 -9.932 -0.479 -1.770 -0.763 1.526 1219.156 4401.133 -1951.279 0.164 0.138 0.123 -0.19 -0.69 0.67 0.18
1 0.13 13 -0.081 -9.869 -0.436 -1.068 -0.336 0.763 1324.087 4536.045 -1951.279 0.001 0.076 0.080 -0.19 -0.69 0.67 0.18
1 0.14 14 -0.148 -9.788 -0.378 -1.190 -1.160 1.007 1294.107 4446.104 -1876.328 0.068 -0.005 0.021 -0.19 -0.69 0.67 0.18
1 0.15 15 -0.225 -9.826 -0.397 -0.641 -0.977 1.160 1294.107 4446.104 -1876.328 0.144 0.033 0.040 -0.19 -0.69 0.67 0.18
1 0.16 16 -0.029 -9.836 -0.450 -1.343 -0.824 1.648 1279.117 4566.025 -1966.269 -0.053 0.043 0.093 -0.19 -0.69 0.67 0.18
1 0.17 17 -0.057 -9.965 -0.340 -1.038 -1.007 1.587 1249.136 4476.084 -1921.298 -0.024 0.172 -0.018 -0.19 -0.69 0.67 0.18
1 0.18 18 -0.077 -9.898 -0.345 -0.702 0.031 1.984 1249.136 4446.104 -1951.279 -0.005 0.105 -0.013 -0.19 -0.69 0.67 0.18
1 0.19 19 0.000 -10.013 -0.445 -0.092 0.336 2.075 1249.136 4446.104 -1951.279 -0.082 0.220 0.087 -0.19 -0.69 0.67 0.18
1 0.20 20 -0.086 -9.831 -0.479 -1.190 -0.244 2.258 1309.097 4386.143 -1936.289 0.003 0.038 0.122 -0.19 -0.69 0.67 0.18
1 0.21 21 -0.129 -9.864 -0.359 -2.380 -0.122 1.770 1294.107 4506.064 -1951.279 0.045 0.071 0.003 -0.19 -0.69 0.67 0.18
1 0.22 22 -0.105 -9.812 -0.302 -2.411 0.763 1.770 1294.107 4506.064 -1951.279 0.020 0.019 -0.059 -0.19 -0.69 0.67 0.18
1 0.23 23 -0.010 -9.845 -0.335 -1.373 0.397 1.617 1249.136 4506.064 -2026.380 -0.077 0.052 -0.027 -0.19 -0.69 0.67 0.18
1 0.24 24 -0.163 -9.778 -0.441 -0.824 0.000 1.068 1219.156 4536.045 -1951.279 0.076 -0.015 0.078 -0.19 -0.69 0.67 0.18
1 0.25 25 -0.086 -9.716 -0.402 0.366 -0.183 0.305 1279.117 4341.022 -2011.240 -0.001 -0.077 0.039 -0.19 -0.69 0.67 0.18
1 0.26 26 -0.081 -9.898 -0.455 0.244 -0.305 0.214 1279.117 4341.022 -2011.240 -0.004 0.105 0.093 -0.19 -0.69 0.67 0.18
1 0.27 27 -0.148 -9.836 -0.374 0.824 -0.153 0.732 1309.097 4386.143 -1966.269 0.064 0.043 0.014 -0.19 -0.69 0.67 0.18
1 0.28 28 -0.196 -9.936 -0.594 0.549 -0.824 0.854 1279.117 4491.074 -2041.370 0.112 0.143 0.238 -0.19 -0.69 0.67 0.18
1 0.29 29 -0.038 -9.831 -0.393 0.458 -0.305 0.732 1279.117 4491.074 -2041.370 -0.046 0.038 0.038 -0.19 -0.69 0.67 0.18
1 0.30 30 -0.172 -9.807 -0.393 0.427 0.000 1.007 1279.117 4386.143 -2011.240 0.088 0.014 0.041 -0.19 -0.69 0.67 0.18
1 0.31 31 -0.110 -9.855 -0.306 0.275 -0.092 1.404 1249.136 4476.084 -1996.250 0.025 0.062 -0.045 -0.19 -0.69 0.67 0.18
1 0.32 32 -0.086 -9.917 -0.402 -0.610 -0.092 1.587 1279.117 4566.025 -1936.289 0.000 0.124 0.053 -0.19 -0.69 0.67 0.18
1 0.33 33 -0.014 -9.836 -0.441 -1.556 -0.122 1.495 1279.117 4566.025 -1936.289 -0.071 0.042 0.091 -0.19 -0.69 0.67 0.18
1 0.34 34 -0.091 -9.841 -0.345 -2.014 -0.793 1.038 1204.016 4491.074 -2041.370 0.006 0.047 -0.006 -0.19 -0.69 0.67 0.18
1 0.35 35 -0.081 -9.932 -0.426 -1.190 -0.732 1.526 1309.097 4491.074 -2011.240 -0.004 0.138 0.074 -0.19 -0.69 0.67 0.18
1 0.36 36 -0.139 -9.793 -0.383 -1.038 -0.824 2.441 1309.097 4491.074 -2011.240 0.054 -0.001 0.031 -0.19 -0.69 0.67 0.18
1 0.37 37 -0.153 -9.941 -0.354 -1.221 -0.549 1.892 1279.117 4416.123 -1936.289 0.067 0.148 0.002 -0.19 -0.69 0.67 0.18
1 0.38 38 -0.115 -9.888 -0.464 -1.221 -0.732 1.495 1234.146 4461.094 -1966.269 0.028 0.095 0.112 -0.19 -0.69 0.67 0.18
1 0.39 39 -0.091 -9.917 -0.359 -0.519 -0.580 2.045 1234.146 4461.094 -1966.269 0.003 0.124 0.008 -0.19 -0.69 0.67 0.18
1 0.40 40 -0.086 -9.821 -0.421 -0.977 -1.007 2.350 1354.068 4446.104 -2071.351 -0.002 0.028 0.071 -0.19 -0.69 0.67 0.18
1 0.41 41 -0.043 -9.841 -0.369 -1.465 -1.282 1.923 1279.117 4461.094 -2011.240 -0.046 0.047 0.018 -0.19 -0.69 0.67 0.18
1 0.42 42 -0.283 -9.888 -0.297 -2.716 -1.648 1.984 1279.117 4386.143 -1861.337 0.193 0.095 -0.053 -0.19 -0.69 0.67 0.18
1 0.43 43 -0.283 -9.788 -0.302 -2.563 -1.343 1.251 1279.117 4386.143 -1861.337 0.190 -0.005 -0.051 -0.19 -0.69 0.67 0.18
