COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 1.111 -9.477 2.624 -1.678 -3.265 1.587 -509.968 -569.929 -3509.963 -0.033 0.086 -0.036 -0.08 0.6 -0.79 0.01
1 0.01 1 1.082 -9.568 2.610 -1.038 -3.174 2.319 -434.867 -374.906 -3479.983 -0.005 0.176 -0.024 -0.08 0.6 -0.79 0.01
1 0.02 2 1.135 -9.505 2.672 -0.854 -2.991 2.380 -434.867 -374.906 -3479.983 -0.059 0.114 -0.087 -0.08 0.6 -0.79 0.01
1 0.03 3 1.255 -9.481 2.571 -1.221 -2.411 1.953 -494.978 -629.890 -3494.973 -0.179 0.090 0.013 -0.08 0.6 -0.79 0.01
1 0.04 4 1.183 -9.352 2.797 -1.495 -1.831 2.014 -494.978 -629.890 -3494.973 -0.107 -0.040 -0.213 -0.08 0.6 -0.79 0.01
1 0.05 5 1.073 -9.357 2.734 -2.472 -1.251 1.953 -389.896 -494.978 -3404.882 0.003 -0.035 -0.151 -0.08 0.6 -0.79 0.01
1 0.06 6 0.967 -9.366 2.653 -1.984 -1.129 1.434 -464.997 -494.978 -3449.853 0.108 -0.026 -0.070 -0.08 0.6 -0.79 0.01
1 0.07 7 0.939 -9.338 2.686 -1.129 -1.831 1.221 -464.997 -494.978 -3449.853 0.136 -0.055 -0.104 -0.08 0.6 -0.79 0.01
1 0.08 8 0.809 -9.568 2.763 -1.129 -3.845 0.946 -449.857 -539.948 -3539.944 0.265 0.176 -0.179 -0.08 0.6 -0.79 0.01
1 0.09 9 0.934 -9.477 2.610 -1.526 -4.364 0.916 -449.857 -539.948 -3539.944 0.140 0.084 -0.026 -0.08 0.6 -0.79 0.01
1 0.10 10 1.164 -9.462 2.624 -1.099 -3.448 0.977 -374.906 -584.919 -3464.993 -0.089 0.070 -0.041 -0.08 0.6 -0.79 0.01
1 0.11 11 1.044 -9.405 2.725 -1.282 -2.625 1.526 -374.906 -584.919 -3464.993 0.032 0.012 -0.143 -0.08 0.6 -0.79 0.01
1 0.12 12 1.183 -9.429 2.581 -0.793 -2.350 0.977 -299.955 -539.948 -3494.973 -0.107 0.037 0.001 -0.08 0.6 -0.79 0.01
1 0.13 13 1.178 -9.438 2.658 -1.251 -2.472 0.977 -374.906 -539.948 -3464.993 -0.100 0.046 -0.075 -0.08 0.6 -0.79 0.01
1 0.14 14 1.168 -9.410 2.538 -1.740 -2.808 0.427 -374.906 -539.948 -3464.993 -0.089 0.018 0.044 -0.08 0.6 -0.79 0.01
1 0.15 15 1.326 -9.587 2.701 -2.380 -1.404 0.000 -464.997 -599.909 -3374.901 -0.245 0.195 -0.120 -0.08 0.6 -0.79 0.01
