COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 0.460 -9.730 2.040 -1.190 -0.305 0.793 195.323 3019.933 -2740.215 0.049 0.149 -0.047 -0.04 -0.63 0.77 0.09
1 0.01 1 0.417 -9.673 2.059 -0.671 -0.366 1.495 195.323 3019.933 -2740.215 0.092 0.091 -0.065 -0.04 -0.63 0.77 0.09
1 0.02 2 0.359 -9.793 2.078 -1.160 -0.580 1.434 180.333 3184.975 -2905.257 0.149 0.211 -0.084 -0.04 -0.63 0.77 0.09
1 0.03 3 0.584 -9.654 2.035 -1.404 -0.519 0.977 180.333 3184.975 -2905.257 -0.077 0.072 -0.041 -0.04 -0.63 0.77 0.09
1 0.04 4 0.575 -9.611 1.954 -0.916 -1.038 0.946 240.293 3169.985 -2740.215 -0.067 0.029 0.040 -0.04 -0.63 0.77 0.09
1 0.05 5 0.517 -9.615 2.002 -1.160 -0.732 1.373 240.293 3169.985 -2740.215 -0.009 0.034 -0.008 -0.04 -0.63 0.77 0.09
1 0.06 6 0.613 -9.788 1.959 -0.671 -0.824 1.038 150.352 3259.926 -2830.156 -0.104 0.206 0.035 -0.04 -0.63 0.77 0.09
1 0.07 7 0.503 -9.821 2.107 0.031 -0.610 0.824 135.362 2944.981 -2950.228 0.005 0.240 -0.113 -0.04 -0.63 0.77 0.09
1 0.08 8 0.618 -9.711 1.987 -0.488 0.183 1.129 135.362 2944.981 -2950.228 -0.109 0.130 0.007 -0.04 -0.63 0.77 0.09
1 0.09 9 0.560 -9.702 1.968 -0.671 -0.427 1.129 240.293 3244.936 -2815.166 -0.050 0.120 0.026 -0.04 -0.63 0.77 0.09
1 0.10 10 0.522 -9.659 1.949 -0.458 -0.702 0.946 240.293 3244.936 -2815.166 -0.011 0.077 0.045 -0.04 -0.63 0.77 0.09
1 0.11 11 0.637 -9.568 2.021 -0.885 -0.732 0.885 105.231 3154.995 -2860.137 -0.126 -0.014 -0.027 -0.04 -0.63 0.77 0.09
1 0.12 12 0.551 -9.668 2.006 -0.824 -0.763 0.641 105.231 3154.995 -2860.137 -0.039 0.087 -0.012 -0.04 -0.63 0.77 0.09
1 0.13 13 0.594 -9.606 1.973 -1.099 -0.458 0.427 240.293 3244.936 -2995.199 -0.082 0.025 0.021 -0.04 -0.63 0.77 0.09
1 0.14 14 0.464 -9.625 2.059 -1.343 -1.190 0.977 255.284 3080.043 -2800.176 0.048 0.044 -0.065 -0.04 -0.63 0.77 0.09
1 0.15 15 0.517 -9.587 1.992 -1.526 -1.007 1.038 255.284 3080.043 -2800.176 -0.005 0.006 0.002 -0.04 -0.63 0.77 0.09
1 0.16 16 0.527 -9.759 2.045 -1.465 -0.824 0.763 180.333 3184.975 -2860.137 -0.015 0.178 -0.050 -0.04 -0.63 0.77 0.09
1 0.17 17 0.546 -9.726 2.083 -1.495 -0.641 0.885 180.333 3184.975 -2860.137 -0.034 0.145 -0.088 -0.04 -0.63 0.77 0.09
1 0.18 18 0.527 -9.702 2.011 -1.038 -0.580 1.282 330.235 3229.946 -2830.156 -0.015 0.121 -0.016 -0.04 -0.63 0.77 0.09
1 0.19 19 0.469 -9.515 2.026 -0.061 -0.671 1.648 330.235 3229.946 -2830.156 0.043 -0.066 -0.030 -0.04 -0.63 0.77 0.09
1 0.20 20 0.599 -9.668 1.882 -0.824 -0.580 1.495 330.235 3154.995 -2830.156 -0.087 0.087 0.114 -0.04 -0.63 0.77 0.09
1 0.21 21 0.565 -9.697 1.915 -1.709 -0.946 1.099 240.293 3095.034 -2950.228 -0.053 0.116 0.080 -0.04 -0.63 0.77 0.09
1 0.22 22 0.536 -9.615 2.117 -1.465 -1.465 1.282 240.293 3095.034 -2950.228 -0.024 0.035 -0.121 -0.04 -0.63 0.77 0.09
1 0.23 23 0.431 -9.740 1.954 -0.671 -1.038 1.068 315.245 3214.956 -2815.166 0.081 0.159 0.041 -0.04 -0.63 0.77 0.09
1 0.24 24 0.469 -9.659 1.959 -0.946 -1.526 0.366 90.241 3019.933 -2920.248 0.043 0.077 0.036 -0.04 -0.63 0.77 0.09
1 0.25 25 0.536 -9.558 1.963 -1.129 -1.312 0.824 360.365 3110.024 -2905.257 -0.025 -0.023 0.031 -0.04 -0.63 0.77 0.09
1 0.26 26 0.555 -9.730 1.982 -1.526 -1.434 0.641 360.365 3110.024 -2905.257 -0.044 0.149 0.011 -0.04 -0.63 0.77 0.09
1 0.27 27 0.603 -9.802 2.030 -1.831 -1.068 1.160 255.284 3184.975 -2680.254 -0.092 0.221 -0.037 -0.04 -0.63 0.77 0.09
1 0.28 28 0.512 -9.702 2.050 -1.617 -1.312 1.373 180.333 3154.995 -2830.156 -0.000 0.120 -0.057 -0.04 -0.63 0.77 0.09
1 0.29 29 0.680 -9.817 2.021 -1.221 -0.977 1.190 180.333 3154.995 -2830.156 -0.168 0.235 -0.029 -0.04 -0.63 0.77 0.09
1 0.30 30 0.579 -9.692 2.045 -0.092 -1.373 1.282 180.333 3110.024 -3055.160 -0.068 0.110 -0.053 -0.04 -0.63 0.77 0.09
1 0.31 31 0.498 -9.730 2.073 -1.312 -0.580 1.495 315.245 3244.936 -2815.166 0.015 0.149 -0.082 -0.04 -0.63 0.77 0.09
1 0.32 32 0.512 -9.639 2.030 -1.465 -0.671 0.397 240.293 3214.956 -2995.199 0.001 0.058 -0.038 -0.04 -0.63 0.77 0.09
1 0.33 33 0.512 -9.726 2.030 -1.648 -0.305 1.251 240.293 3214.956 -2995.199 0.001 0.144 -0.038 -0.04 -0.63 0.77 0.09
1 0.34 34 0.565 -9.735 1.935 -1.312 -0.519 0.793 300.254 3034.923 -2830.156 -0.052 0.154 0.058 -0.04 -0.63 0.77 0.09
1 0.35 35 0.508 -9.649 2.030 -0.549 -0.214 0.671 270.274 3095.034 -2845.146 0.006 0.067 -0.038 -0.04 -0.63 0.77 0.09
1 0.36 36 0.469 -9.702 1.982 -0.305 -0.153 0.183 270.274 3095.034 -2845.146 0.044 0.120 0.010 -0.04 -0.63 0.77 0.09
1 0.37 37 0.560 -9.659 2.045 -1.007 -0.061 0.549 180.333 3110.024 -2905.257 -0.047 0.077 -0.053 -0.04 -0.63 0.77 0.09
1 0.38 38 0.512 -9.706 1.963 -1.740 -0.214 0.671 180.333 3034.923 -2905.257 0.001 0.125 0.029 -0.04 -0.63 0.77 0.09
1 0.39 39 0.560 -9.936 2.021 -0.671 -0.031 0.366 195.323 3019.933 -2890.117 -0.047 0.355 -0.029 -0.04 -0.63 0.77 0.09
1 0.40 40 0.527 -9.668 2.040 -0.916 -0.610 1.007 195.323 3019.933 -2890.117 -0.013 0.087 -0.048 -0.04 -0.63 0.77 0.09
1 0.41 41 0.484 -9.745 2.136 -0.427 -0.183 1.221 300.254 3184.975 -2935.238 0.030 0.163 -0.143 -0.04 -0.63 0.77 0.09
1 0.42 42 0.589 -9.630 2.088 -1.587 0.732 0.946 180.333 3034.923 -2905.257 -0.076 0.048 -0.095 -0.04 -0.63 0.77 0.09
1 0.43 43 0.522 -9.745 2.040 -2.960 1.404 0.885 180.333 3034.923 -2905.257 -0.009 0.163 -0.048 -0.04 -0.63 0.77 0.09
1 0.44 44 0.517 -9.625 1.954 -2.930 2.441 0.488 225.303 3259.926 -3010.189 -0.005 0.043 0.037 -0.04 -0.63 0.77 0.09
1 0.45 45 0.579 -9.754 2.035 -3.387 2.747 0.397 255.284 3034.923 -2935.238 -0.067 0.172 -0.048 -0.04 -0.63 0.77 0.09
1 0.46 46 0.479 -9.754 1.973 -1.709 1.923 1.007 240.293 3244.936 -2920.248 0.032 0.171 0.010 -0.04 -0.63 0.77 0.09
1 0.47 47 0.364 -9.615 2.050 -1.221 1.526 0.885 240.293 3244.936 -2920.248 0.146 0.032 -0.067 -0.04 -0.63 0.77 0.09
1 0.48 48 0.354 -9.654 1.963 -1.801 0.946 1.099 195.323 3169.985 -2890.117 0.154 0.070 0.018 -0.04 -0.63 0.77 0.09
1 0.49 49 0.431 -9.745 1.944 -1.678 0.916 0.793 225.303 3259.926 -2935.238 0.075 0.160 0.035 -0.04 -0.63 0.77 0.09
1 0.50 50 0.608 -9.687 2.140 -2.319 1.007 1.648 225.303 3259.926 -2935.238 -0.103 0.102 -0.162 -0.04 -0.63 0.77 0.09
1 0.51 51 0.584 -9.754 2.155 -2.014 2.502 1.862 165.342 3169.985 -2845.146 -0.081 0.169 -0.178 -0.04 -0.63 0.77 0.09
1 0.52 52 0.584 -9.793 1.987 -2.319 3.143 1.801 270.274 3050.063 -2770.195 -0.083 0.207 -0.011 -0.04 -0.63 0.77 0.09
1 0.53 53 0.608 -9.678 2.102 -0.916 3.601 2.655 225.303 3229.946 -2905.257 -0.113 0.091 -0.129 -0.04 -0.63 0.77 0.09
1 0.54 54 0.469 -9.788 2.073 -0.366 2.930 2.258 225.303 3229.946 -2905.257 0.023 0.201 -0.100 -0.04 -0.63 0.77 0.09
1 0.55 55 0.441 -9.601 2.102 -0.488 2.075 1.221 330.235 3229.946 -2935.238 0.049 0.015 -0.127 -0.04 -0.63 0.77 0.09
1 0.56 56 0.417 -9.592 2.016 -1.007 1.007 0.763 345.225 3050.063 -2815.166 0.071 0.005 -0.040 -0.04 -0.63 0.77 0.09
1 0.57 57 0.450 -9.630 1.982 -1.740 0.366 0.732 345.225 3050.063 -2815.166 0.037 0.044 -0.006 -0.04 -0.63 0.77 0.09
1 0.58 58 0.445 -9.620 2.006 -2.228 0.214 0.549 225.303 3080.043 -2725.225 0.042 0.034 -0.031 -0.04 -0.63 0.77 0.09
1 0.59 59 0.383 -9.678 2.045 -1.526 0.183 0.763 270.274 3214.956 -2845.146 0.104 0.091 -0.071 -0.04 -0.63 0.77 0.09
1 0.60 60 0.412 -9.620 2.069 -1.068 0.671 0.671 390.346 3169.985 -2920.248 0.076 0.034 -0.095 -0.04 -0.63 0.77 0.09
1 0.61 61 0.484 -9.505 1.939 -1.068 1.007 0.763 390.346 3169.985 -2920.248 0.003 -0.081 0.035 -0.04 -0.63 0.77 0.09
1 0.62 62 0.378 -9.630 1.944 -1.740 0.336 0.763 195.323 3050.063 -2890.117 0.108 0.043 0.031 -0.04 -0.63 0.77 0.09
1 0.63 63 0.335 -9.659 1.954 -1.923 -0.916 0.580 330.235 3259.926 -2980.208 0.150 0.072 0.021 -0.04 -0.63 0.77 0.09
1 0.64 64 0.283 -9.726 2.040 -2.686 -1.617 1.434 330.235 3259.926 -2980.208 0.201 0.139 -0.066 -0.04 -0.63 0.77 0.09
1 0.65 65 0.441 -9.596 1.973 -1.862 -1.770 1.251 240.293 3095.034 -3025.179 0.042 0.009 -0.002 -0.04 -0.63 0.77 0.09
1 0.66 66 0.374 -9.807 2.002 -0.671 -1.831 1.862 345.225 3214.956 -2950.228 0.108 0.219 -0.032 -0.04 -0.63 0.77 0.09
1 0.67 67 0.326 -9.620 2.088 -1.068 -2.747 1.373 345.225 3214.956 -2950.228 0.156 0.032 -0.119 -0.04 -0.63 0.77 0.09
1 0.68 68 0.354 -9.716 2.088 -2.502 -2.777 1.678 315.245 3019.933 -2845.146 0.125 0.128 -0.120 -0.04 -0.63 0.77 0.09
1 0.69 69 0.426 -9.644 1.968 -1.892 -3.571 1.678 390.346 3050.063 -2815.166 0.053 0.055 -0.002 -0.04 -0.63 0.77 0.09
1 0.70 70 0.388 -9.706 2.050 -2.045 -4.089 1.648 165.342 3214.956 -2920.248 0.090 0.117 -0.085 -0.04 -0.63 0.77 0.09
1 0.71 71 0.388 -9.769 1.954 -1.770 -3.998 2.960 165.342 3214.956 -2920.248 0.090 0.179 0.009 -0.04 -0.63 0.77 0.09
1 0.72 72 0.374 -9.649 1.949 -2.380 -4.486 2.899 315.245 3125.014 -2890.117 0.102 0.059 0.012 -0.04 -0.63 0.77 0.09
1 0.73 73 0.503 -9.572 1.982 -2.563 -5.005 2.991 330.235 3110.024 -2860.137 -0.029 -0.018 -0.024 -0.04 -0.63 0.77 0.09
1 0.74 74 0.589 -9.769 1.930 -2.686 -5.463 2.533 330.235 3110.024 -2860.137 -0.117 0.177 0.026 -0.04 -0.63 0.77 0.09
1 0.75 75 0.479 -9.592 1.896 -1.709 -5.707 2.106 255.284 3184.975 -2830.156 -0.008 -0.001 0.054 -0.04 -0.63 0.77 0.09
1 0.76 76 0.570 -9.625 1.877 -2.136 -6.042 1.740 300.254 3184.975 -2860.137 -0.099 0.032 0.071 -0.04 -0.63 0.77 0.09
1 0.77 77 0.594 -9.687 1.887 -2.228 -6.042 1.404 315.245 3095.034 -2770.195 -0.122 0.094 0.059 -0.04 -0.63 0.77 0.09
1 0.78 78 0.532 -9.539 1.872 -2.350 -6.348 0.946 315.245 3095.034 -2770.195 -0.058 -0.055 0.070 -0.04 -0.63 0.77 0.09
1 0.79 79 0.608 -9.630 1.954 -2.563 -6.775 1.282 330.235 3154.995 -2860.137 -0.132 0.035 -0.015 -0.04 -0.63 0.77 0.09
1 0.80 80 0.589 -9.635 1.949 -3.326 -6.622 1.251 390.346 3125.014 -2845.146 -0.111 0.040 -0.013 -0.04 -0.63 0.77 0.09
1 0.81 81 0.675 -9.692 1.887 -3.601 -5.890 0.366 390.346 3125.014 -2845.146 -0.195 0.096 0.044 -0.04 -0.63 0.77 0.09
1 0.82 82 0.632 -9.778 1.820 -3.021 -5.829 1.312 195.323 3214.956 -2890.117 -0.149 0.182 0.106 -0.04 -0.63 0.77 0.09
1 0.83 83 0.560 -9.807 1.915 -1.678 -5.951 0.488 255.284 3184.975 -2905.257 -0.072 0.209 0.003 -0.04 -0.63 0.77 0.09
